id_saisi,ecole_id,genre_saisi,anciennete,vague,visite1,visite2,visite3,visite4
T-002935,E00467,2,9,3,NA,1,1,1
T-002936,E00467,2,13,3,1,1,1,1
T-002938,E00468,2,3,3,1,1,1,1
T-002939,E00468,1,18,3,1,1,1,1
T-002941,E00468,2,12,3,1,1,1,1
T-002942,E00468,2,16,3,1,1,1,1
T-002943,E00468,2,21,3,1,0,1,1
T-002945,E00468,1,14,3,1,1,1,1
T-002946,E00468,2,10,3,1,1,1,1
T-002948,E00469,2,7,3,1,1,1,0
T-002949,E00470,2,0,3,1,1,1,1
T-002951,E00470,2,19,3,0,1,1,0
T-002952,E00470,2,0,3,0,1,0,1
T-002953,E00470,2,18,3,0,0,0,1
T-002954,E00470,2,5,3,1,0,1,1
T-002955,E00470,1,12,3,1,1,1,NA
T-002957,E00470,2,5,3,0,1,0,1
T-002958,E00471,1,5,3,1,1,1,1
T-002959,E00471,2,15,3,1,1,1,1
T-002960,E00471,2,10,3,1,1,1,1
T-002961,E00471,2,13,3,1,1,1,0
T-002962,E00471,1,8,3,1,1,1,1
T-002963,E00471,2,0,3,1,1,1,1
T-002964,E00471,2,6,3,1,1,1,1
T-002965,E00472,2,5,3,NA,1,1,1
T-002966,E00472,2,5,3,0,1,1,1
T-002967,E00472,1,5,3,1,1,NA,1
T-002968,E00472,2,10,3,1,1,0,1
T-602970,E00472,2,3,3,1,0,1,NA
T-002971,E00472,2,14,3,1,0,0,1
T-002972,E00472,2,9,3,1,1,1,0
T-002973,E00473,2,14,3,1,1,1,0
T-002974,E00473,2,8,3,1,1,0,1
T-002975,E00473,2,0,3,1,1,1,1
T-002976,E00473,2,2,3,NA,1,1,1
T-002977,E00473,1,0,3,1,1,1,0
T-002978,E00473,1,3,3,1,1,1,1
T-002979,E00473,2,6,3,1,1,1,1
T-002980,E00473,1,5,3,1,1,1,1
T-002981,E00473,1,22,3,NA,1,1,1
T-002982,E00474,2,10,3,1,0,1,1
T-002983,E00474,2,4,3,0,0,0,1
T-002986,E00474,2,0,3,1,0,1,1
T-002987,E00474,1,0,3,0,1,1,1
T-002989,E00474,2,9,3,NA,0,0,1
T-002990,E00475,1,11,3,0,1,0,0
T-002991,E00475,2,0,3,1,1,1,1
T-002992,E00475,1,24,3,1,0,1,1
T-002993,E00476,2,0,3,0,1,0,1
T-002994,E00476,2,0,3,1,1,1,1
T-002995,E00476,2,9,3,NA,0,1,1
T-002997,E00477,1,6,3,0,1,1,1
T-002998,E00477,2,4,3,0,1,1,1
T-003000,E00477,2,19,3,1,1,1,1
T-003001,E00477,2,0,3,0,1,1,1
T-003002,E00477,2,0,3,0,0,0,0
T-003004,E00477,1,13,3,1,1,1,1
T-003005,E00477,1,14,3,1,0,1,1
T-009006,E00477,2,12,3,1,1,0,0
T-003007,E00477,2,5,3,1,1,1,0
T-003009,E00478,2,10,3,1,1,1,1
T-003010,E00478,2,11,3,1,1,1,0
T-003011,E00478,2,11,3,0,1,0,1
T-003012,E00479,1,14,3,1,1,1,1
T-003013,E00479,1,20,3,1,0,1,1
T-003014,E00479,1,18,3,1,1,1,0
T-003015,E00479,1,5,3,1,0,0,1
T-003016,E00479,2,11,3,0,1,1,1
T-003017,E00479,2,5,3,1,NA,0,1
T-003018,E00479,1,10,3,0,0,1,1
T-003019,E00480,2,4,3,1,1,1,1
T-003020,E00480,2,4,3,1,1,1,1
T-003021,E00480,2,9,3,1,0,0,1
T-003022,E00480,2,3,3,1,0,1,1
T-003723,E00480,2,9,3,1,1,NA,1
T-003024,E00480,1,4,3,1,1,1,1
T-003025,E00481,2,19,3,1,NA,0,0
T-003026,E00481,1,15,3,1,NA,1,1
T-003027,E00481,2,0,3,1,1,1,1
T-003028,E00481,1,19,3,1,1,1,NA
T-003030,E00481,1,15,3,1,1,1,1
T-003031,E00481,2,0,3,0,1,1,1
T-003032,E00481,1,11,3,1,1,1,1
T-003033,E00482,2,14,3,0,1,0,0
T-003035,E00482,2,15,3,0,1,1,0
T-003036,E00483,2,1,3,1,0,1,1
T-003037,E00483,1,4,3,1,1,0,1
T-003039,E00483,1,11,3,1,1,0,0
T-003040,E00483,2,6,3,1,NA,1,1
T-003042,E00484,2,14,3,1,1,1,1
T-003043,E00484,1,13,3,1,1,1,1
T-003044,E00484,2,7,3,1,1,1,1
T-003045,E00484,1,5,3,1,0,1,1
T-003046,E00484,2,8,3,1,1,1,1
T-003047,E00484,1,5,3,1,1,1,1
T-003049,E00485,1,16,3,NA,1,1,1
T-003050,E00485,1,17,3,NA,1,1,1
T-003852,E00485,2,18,3,1,1,1,1
T-003053,E00485,2,24,3,1,1,1,0
T-003055,E00485,2,6,3,1,0,1,0
T-003056,E00485,1,6,3,1,1,1,1
T-003057,E00485,2,13,3,0,1,0,0
T-003058,E00485,1,7,3,0,1,1,0
T-003059,E00485,1,17,3,1,1,1,1
T-003061,E00485,2,1,3,1,0,1,1
T-003062,E00486,1,15,3,1,1,1,1
T-003063,E00486,2,10,3,1,1,1,1
T-003064,E00487,2,16,3,1,1,1,1
T-003065,E00487,2,4,3,1,1,NA,1
T-003066,E00487,1,10,3,1,1,1,1
T-003067,E00487,2,0,3,0,0,0,1
T-003068,E00487,1,27,3,0,1,1,1
T-003070,E00488,1,3,3,1,0,1,1
T-003071,E00488,2,5,3,0,1,1,1
T-003072,E00488,1,10,3,1,NA,1,1
T-003073,E00488,2,6,3,0,1,1,NA
T-003075,E00489,2,26,3,0,1,0,1
T-003076,E00489,2,16,3,1,1,1,0
T-003077,E00489,2,0,3,0,1,0,1
T-003078,E00489,2,0,3,1,1,1,1
T-003079,E00489,1,8,3,1,1,1,1
T-003080,E00490,2,0,3,1,1,1,1
T-003081,E00490,2,15,3,0,0,0,1
T-003082,E00490,1,9,3,1,1,1,0
T-003083,E00490,2,0,3,0,1,1,0
T-003084,E00490,2,15,3,0,1,1,0
T-003085,E00491,1,5,3,1,1,1,1
T-003086,E00491,2,5,3,1,1,NA,1
T-003088,E00491,2,8,3,1,0,1,0
T-008089,E00491,1,12,3,0,0,0,0
T-003091,E00492,1,16,3,1,1,1,1
T-003092,E00492,2,21,3,1,0,1,1
T-003093,E00492,1,2,3,1,1,1,1
T-003094,E00492,1,16,3,1,0,1,1
T-003095,E00492,2,23,3,0,1,1,1
T-003097,E00493,2,14,3,1,1,1,1
T-003098,E00493,2,3,3,0,1,1,1
T-003099,E00493,1,4,3,1,1,1,1
T-003100,E00493,1,5,3,1,0,1,1
T-003101,E00493,1,2,3,1,1,1,0
T-003102,E00493,2,17,3,1,1,1,NA
T-003103,E00493,2,5,3,1,1,NA,0
T-003104,E00493,2,11,3,1,1,1,1
T-003105,E00493,2,1,3,0,1,1,NA
T-003106,E00493,1,9,3,1,1,NA,1
T-003108,E00493,2,4,3,1,1,1,0
T-003109,E00494,2,4,3,0,1,0,1
T-003112,E00494,1,21,3,0,0,1,1
T-003113,E00494,2,9,3,1,1,1,1
T-003114,E00495,1,11,3,1,1,1,1
T-003115,E00495,1,11,3,1,0,1,1
T-003116,E00495,2,5,3,1,1,1,1
T-003117,E00495,1,9,3,1,1,0,1
T-003116,E00495,1,14,3,1,1,1,1
T-003119,E00496,2,16,3,1,1,0,0
T-003120,E00496,2,6,3,1,1,1,1
T-003122,E00496,1,20,3,0,NA,1,0
T-003123,E00497,2,5,3,1,1,1,1
T-003124,E00497,1,18,3,1,1,1,1
T-003125,E00497,1,18,3,1,1,1,1
T4003126,E00497,1,15,3,1,1,1,1
T-003128,E00497,1,8,3,1,0,1,1
T-004130,E00497,2,11,3,1,1,1,1
T-003131,E00497,2,9,3,1,1,1,1
T-003132,E00497,1,10,3,0,1,0,0
T-003133,E00498,1,15,3,1,1,1,0
T-003134,E00498,2,0,3,1,0,1,0
T-003135,E00498,1,18,3,1,1,1,1
1-003136,E00498,1,24,3,1,1,1,1
T-003137,E00498,1,0,3,1,1,NA,1
T-003138,E00498,1,0,3,1,1,1,0
T-003139,E00498,1,11,3,1,1,1,0
T-003140,E00499,1,5,3,0,1,0,1
T-003141,E00499,1,10,3,0,1,1,1
T-003142,E00499,1,8,3,1,1,1,NA
T-003143,E00499,1,1,3,0,1,1,1
3-003144,E00499,1,13,3,1,1,1,1
T-003145,E00499,2,0,3,1,1,1,1
T-003146,E00499,1,12,3,1,1,1,1
T-003147,E00499,1,17,3,1,1,1,1
T-003148,E00499,1,2,3,1,1,1,1
T-003149,E00499,2,20,3,1,1,1,1
T-003150,E00500,1,1,3,0,1,1,1
T-003151,E00500,2,5,3,1,NA,NA,1
T-003152,E00500,2,1,3,1,1,1,0
T-003153,E00500,1,6,3,1,1,1,1
T-003155,E00500,2,13,3,1,1,1,0
T-003156,E00500,2,27,3,1,1,1,1
T-003117,E00500,2,0,3,1,1,1,1
T-003160,E00502,1,2,3,1,1,1,1
T-003161,E00502,2,1,3,1,1,1,1
T-003162,E00502,2,7,3,1,1,1,1
T-003163,E00502,1,13,3,1,1,1,1
T-003164,E00502,2,13,3,1,NA,1,1
T-003165,E00502,1,5,3,1,1,1,1
T-003166,E00502,1,15,3,1,1,1,1
T-003167,E00502,1,0,3,1,1,1,1
T-003168,E00503,2,6,3,1,1,1,1
T-003169,E00503,1,23,3,1,1,0,1
T-003171,E00504,1,16,3,1,1,1,1
T-003173,E00504,1,12,3,1,1,0,0
T-003174,E00504,2,3,3,1,1,0,1
T-003175,E00504,2,9,3,1,0,0,1
4-003176,E00504,1,4,3,1,1,1,1
T-003177,E00504,1,9,3,1,1,1,1
T-003178,E00505,1,2,3,1,0,1,0
T-003579,E00505,1,21,3,1,1,1,1
T-003180,E00505,2,1,3,1,0,1,1
T-003181,E00505,1,7,3,1,1,1,0
T-003182,E00506,1,17,3,1,1,0,1
T-003183,E00506,2,0,3,1,1,1,1
T-003184,E00506,1,9,3,1,1,1,1
T-003185,E00507,1,19,3,1,0,0,1
T-003186,E00507,1,19,3,0,1,0,1
T0003187,E00507,2,0,3,NA,0,0,NA
T-003189,E00508,1,3,3,1,0,1,0
T-003190,E00508,1,6,3,1,1,1,1
T-003192,E00508,2,1,3,1,1,1,1
T-003193,E00508,2,6,3,1,1,1,1
T-003194,E00509,2,6,3,1,0,0,1
T-003195,E00509,2,8,3,1,1,1,1
T-003196,E00509,2,10,3,1,1,1,0
T-003197,E00509,1,5,3,NA,1,1,1
T1003198,E00509,2,18,3,1,1,1,1
T-003199,E00509,1,15,3,1,1,NA,1
T-003200,E00510,1,9,3,1,1,1,NA
T-003202,E00510,2,18,3,1,0,1,1
T-003203,E00510,2,6,3,1,1,1,1
T-003204,E00510,2,27,3,1,1,0,1
T-003205,E00510,1,4,3,1,0,0,1
T-003206,E00511,1,5,3,1,1,0,1
T4003207,E00511,2,17,3,1,1,1,1
T-203208,E00511,2,15,3,1,1,1,1
T-003209,E00511,1,12,3,1,1,1,1
T-003210,E00511,1,11,3,1,1,1,1
T-003211,E00511,2,2,3,1,1,1,1
T-003252,E00511,2,11,3,1,1,1,1
T-003213,E00511,2,6,3,1,1,1,1
T-003214,E00511,2,8,3,1,0,1,1
T-003215,E00511,2,0,3,1,1,1,1
T-003216,E00511,1,0,3,1,1,0,1
T-003217,E00512,2,0,3,1,1,1,1
T-003218,E00512,2,19,3,1,1,1,1
T-003219,E00512,1,9,3,1,1,1,1
T-003220,E00512,2,12,3,NA,1,1,1
T-003221,E00512,1,23,3,1,1,1,1
T-003222,E00512,2,19,3,1,1,1,1
T-003223,E00512,1,8,3,1,1,1,1
T-003226,E00513,1,17,3,1,0,1,1
T-003228,E00513,1,0,3,1,0,1,1
T-003229,E00513,1,24,3,1,1,0,1
3-003230,E00513,1,21,3,1,1,0,1
T-003231,E00514,2,0,3,0,0,1,1
T-003232,E00514,2,5,3,0,0,0,1
T-003233,E00515,2,19,3,1,0,1,1
T-003234,E00515,1,20,3,1,1,1,1
T-003235,E00515,2,15,3,1,1,1,1
T-003236,E00515,1,8,3,1,1,1,1
T-003237,E00515,1,9,3,1,1,1,1
T-003239,E00515,2,9,3,1,1,1,1
T-003240,E00515,1,0,3,1,1,1,NA
T-003241,E00516,1,1,3,1,0,1,1
T-003242,E00516,1,12,3,1,1,NA,1
T-003243,E00516,2,3,3,1,1,1,1
T-003245,E00516,1,7,3,0,1,1,1
T-003246,E00516,2,10,3,1,1,1,1
T-003247,E00517,2,11,3,0,0,1,1
T-003248,E00517,2,0,3,0,1,0,1
T2003249,E00517,2,12,3,1,1,1,1
T-003250,E00517,2,1,3,1,NA,1,1
T-003251,E00517,1,12,3,1,1,1,1
T-003252,E00517,1,20,3,1,1,1,1
T-003253,E00518,2,8,3,1,NA,1,1
T-003254,E00518,2,15,3,1,1,1,NA
T-003255,E00518,2,17,3,1,1,1,1
T-003256,E00518,2,9,3,1,1,NA,0
T-003229,E00519,1,0,3,1,0,1,1
T-003261,E00520,2,10,3,1,1,1,1
T-003262,E00520,1,8,3,0,1,1,1
T-003263,E00520,1,8,3,1,0,1,1
T-003265,E00520,1,14,3,1,1,1,1
T-003266,E00520,2,0,3,1,1,NA,1
T-803267,E00520,2,16,3,1,1,NA,1
T-003268,E00521,1,5,3,1,1,1,1
8-003269,E00521,2,7,3,1,0,0,1
T-003270,E00521,1,6,3,0,1,1,1
T-003272,E00522,2,3,3,1,1,1,1
T-003273,E00522,2,9,3,1,1,1,1
T-003274,E00522,2,8,3,1,1,1,1
T-003275,E00522,2,16,3,0,1,1,NA
T-003276,E00522,2,10,3,1,1,1,1
T-003277,E00522,2,9,3,1,1,NA,0
T-003268,E00522,1,3,3,1,1,1,1
T-003279,E00522,2,6,3,1,0,1,1
T-003280,E00522,1,20,3,1,0,1,1
T-003281,E00522,2,14,3,1,1,1,1
T-003282,E00523,2,6,3,1,1,1,1
T-003283,E00523,2,26,3,0,1,1,1
T-003284,E00523,2,16,3,1,1,1,0
T-003285,E00523,1,25,3,1,1,1,1
T-003286,E00524,2,11,3,1,1,1,1
T-003287,E00524,1,14,3,1,0,1,1
T-003289,E00524,2,14,3,1,1,1,1
T-003290,E00524,2,21,3,1,1,1,1
T-003291,E00525,1,0,3,1,1,1,0
T-003292,E00525,1,6,3,0,1,1,1
T-063294,E00525,1,5,3,NA,1,NA,0
T-003295,E00526,2,3,3,0,1,0,0
T-003296,E00526,2,8,3,1,1,1,1
T-003298,E00526,2,0,3,1,1,1,1
T-003299,E00526,2,12,3,1,1,1,1
T-003302,E00527,1,10,3,1,1,1,1
T-003303,E00527,1,10,3,1,1,1,1
T-003304,E00527,2,11,3,0,1,1,1
T-003305,E00527,2,7,3,1,1,1,1
T-003306,E00528,2,9,3,0,1,1,0
T-003308,E00528,1,19,3,1,1,1,1
T-003309,E00528,1,11,3,1,1,0,1
T-003310,E00529,1,2,3,1,1,1,1
T-003311,E00529,1,0,3,1,1,1,1
T-003312,E00529,2,11,3,1,1,1,1
T4003313,E00529,1,13,3,1,1,0,1
T-003314,E00529,2,12,3,0,1,1,1
T-003315,E00529,1,4,3,1,1,1,NA
T-003316,E00529,1,11,3,1,1,1,1
T-003317,E00529,2,4,3,1,1,1,1
T-603320,E00529,1,14,3,1,1,NA,1
T-003321,E00529,1,12,3,1,1,1,1
T-003322,E00530,2,3,3,1,1,1,1
T-003324,E00530,2,12,3,1,1,0,1
T-003325,E00530,2,0,3,1,0,0,1
T-003326,E00530,2,9,3,1,1,1,1
T-003327,E00530,2,2,3,1,1,1,1
T-003328,E00530,1,2,3,0,1,1,1
T-003329,E00530,1,12,3,1,1,1,0
T-003330,E00530,2,12,3,0,0,1,1
T-003331,E00530,2,4,3,1,1,1,1
T-003332,E00531,1,15,3,1,0,1,1
T-003333,E00531,1,3,3,1,1,1,1
2-003334,E00531,2,8,3,1,1,1,1
T-003335,E00531,1,16,3,1,1,1,1
T-003336,E00531,1,7,3,1,1,1,1
T-003357,E00531,1,1,3,1,1,0,1
T-003338,E00531,1,5,3,1,1,1,1
T-003339,E00531,1,11,3,1,1,1,1
T-003340,E00531,1,9,3,1,1,1,1
T-003341,E00531,2,2,3,1,1,1,1
T-003342,E00531,2,18,3,0,1,1,1
T-003343,E00532,2,10,3,1,1,1,1
T-023344,E00532,2,0,3,1,1,1,1
T-003345,E00532,2,11,3,1,1,1,1
T-003346,E00532,1,10,3,0,0,0,0
T-003348,E00532,1,9,3,1,1,1,0
T-003350,E00533,1,11,3,1,1,1,1
4-003351,E00533,1,17,3,1,0,1,0
T-003352,E00533,2,5,3,1,1,1,1
T-003353,E00533,2,17,3,1,1,1,1
T-003354,E00533,2,0,3,1,1,1,1
T-003355,E00533,2,0,3,1,1,1,1
T-003356,E00534,1,6,3,0,1,0,1
T-003357,E00534,1,10,3,1,1,1,1
T-003359,E00534,1,15,3,1,NA,1,0
T-083360,E00534,2,10,3,1,1,0,1
T-003361,E00534,2,9,3,1,1,1,1
T-003362,E00534,1,0,3,0,1,1,1
T-003363,E00534,1,2,3,1,1,1,1
T-003364,E00535,1,7,3,0,0,NA,0
T-003365,E00535,2,15,3,1,1,1,1
T-003366,E00535,2,1,3,1,1,1,1
T-003367,E00535,2,12,3,1,1,1,1
T-003368,E00535,1,6,3,0,1,NA,1
T-003369,E00535,1,4,3,1,1,NA,1
T-003370,E00536,2,3,3,1,NA,1,1
T-003371,E00536,2,12,3,1,1,0,1
T-003373,E00536,2,6,3,0,1,1,1
T-003374,E00536,2,11,3,1,1,0,1
T-903375,E00536,1,21,3,1,1,1,0
T-003376,E00537,2,18,3,1,1,1,NA
T-003377,E00537,2,13,3,1,0,0,1
T-003378,E00537,1,5,3,1,1,1,1
T-003380,E00537,2,18,3,1,1,1,1
T-003381,E00537,2,7,3,1,1,1,NA
T-003382,E00537,2,23,3,1,1,1,1
T-003383,E00537,1,11,3,1,1,1,1
T-003384,E00537,2,6,3,1,1,0,1
T-003385,E00537,2,18,3,1,0,1,1
T-003316,E00538,2,11,3,0,0,0,0
T-003387,E00538,2,0,3,1,1,0,1
T-003388,E00538,1,14,3,1,1,1,0
T-003389,E00538,1,5,3,0,1,1,1
T-003320,E00538,2,5,3,1,1,0,0
T-003392,E00538,2,22,3,1,0,1,1
T-003394,E00539,1,17,3,0,1,1,1
T-003395,E00539,1,9,3,1,1,1,1
T-003396,E00539,1,9,3,1,1,1,1
T-003397,E00539,1,14,3,1,1,0,1
T-003398,E00539,1,8,3,1,1,1,1
T-003399,E00540,1,0,3,1,1,1,1
T-003400,E00540,1,2,3,1,0,1,1
T-003401,E00540,1,10,3,1,1,1,0
T-003402,E00540,2,6,3,0,1,1,1
T-003403,E00540,2,6,3,1,1,1,0
T-003204,E00540,1,10,3,1,1,1,0
T-003456,E00540,1,12,3,1,1,1,1
T-003407,E00540,1,7,3,1,1,1,1
T-003408,E00540,2,1,3,1,1,1,1
T-003409,E00540,2,2,3,1,1,1,0
T-003410,E00540,2,21,3,1,1,1,1
T-003411,E00541,2,7,3,NA,1,1,1
T-003413,E00541,2,5,3,1,1,1,1
T-003414,E00541,1,3,3,1,1,1,1
T9003415,E00541,2,7,3,1,1,1,1
T-053416,E00541,1,13,3,1,1,1,1
T-003417,E00541,2,8,3,1,1,1,1
T-003418,E00541,1,5,3,NA,1,1,1
T-003419,E00542,1,7,3,0,1,0,0
T-003420,E00542,1,12,3,0,0,0,1
T-001422,E00542,2,6,3,1,1,1,1
T-003424,E00542,1,15,3,0,1,1,1
7-003425,E00542,1,11,3,0,0,1,0
T-003426,E00542,1,2,3,1,0,1,1
T-003427,E00542,2,12,3,1,1,1,1
T-003428,E00543,2,5,3,1,1,0,1
T-003429,E00543,1,19,3,1,1,1,1
T-003431,E00543,2,2,3,1,1,1,1
T-003432,E00543,2,4,3,1,1,1,1
T-003433,E00543,2,0,3,0,0,1,1
T-003434,E00544,1,23,3,1,1,1,1
T-003435,E00544,2,3,3,0,1,1,1
T-003436,E00544,1,0,3,1,1,1,1
T-001437,E00544,2,16,3,1,1,1,0
T-003438,E00544,2,6,3,1,1,0,0
T-003439,E00544,1,11,3,1,1,0,1
T-033440,E00544,2,6,3,1,1,1,1
T-000441,E00544,1,18,3,1,1,1,1
T-003442,E00544,2,15,3,1,1,1,1
T-003443,E00545,1,7,3,1,1,0,1
T-003444,E00545,2,5,3,1,1,1,0
T-003445,E00545,2,12,3,NA,1,1,0
T-003446,E00545,2,8,3,0,1,0,0
T-003447,E00546,2,10,3,1,1,1,1
T-003448,E00546,1,12,3,1,1,1,1
T-003449,E00546,2,8,3,0,0,1,1
4-003450,E00546,2,6,3,0,1,1,1
T-003451,E00546,1,10,3,1,1,1,0
T-003452,E00546,1,0,3,1,1,1,1
T-003453,E00546,2,1,3,1,1,1,1
T-003455,E00546,1,15,3,0,0,1,0
T-003456,E00547,2,12,3,1,1,1,1
T-003457,E00547,1,5,3,1,0,0,1
T-003759,E00547,2,3,3,1,1,1,1
T-003460,E00548,1,6,3,1,1,NA,1
T-003462,E00548,2,8,3,1,0,0,1
T-003463,E00548,1,14,3,1,1,1,0
T-003464,E00548,2,2,3,0,1,1,0
T-003465,E00548,1,13,3,1,1,1,1
T-003466,E00548,1,14,3,0,1,1,1
T-003467,E00548,1,4,3,1,1,1,1
T-003468,E00548,2,9,3,1,1,1,1
T-003469,E00549,2,1,3,1,0,1,1
T-003470,E00549,2,18,3,1,0,1,1
T-003471,E00549,2,15,3,NA,0,0,1
T-003472,E00549,2,6,3,1,1,1,1
T-003478,E00549,2,12,3,1,1,1,1
T-003475,E00550,2,13,3,1,1,1,1
T-003476,E00550,2,19,3,1,1,1,1
T-003479,E00550,1,4,3,NA,1,1,1
T-003482,E00551,1,5,3,1,1,1,1
T-003483,E00551,1,0,3,1,1,1,0
T-003284,E00551,1,0,3,1,1,1,1
T-003885,E00551,2,22,3,1,1,1,1
T-003486,E00551,2,20,3,1,1,NA,1
T-003487,E00551,1,21,3,1,1,1,1
T-003489,E00551,2,4,3,1,1,1,1
T-003490,E00551,2,9,3,1,1,1,1
T-003491,E00551,1,16,3,1,1,1,0
T-003492,E00552,2,0,3,1,1,1,1
T-003493,E00552,1,18,3,NA,0,1,1
T-003494,E00552,2,11,3,1,0,1,1
T-003495,E00552,2,0,3,1,1,1,1
T-003496,E00552,1,10,3,0,1,0,1
T-003499,E00552,1,2,3,1,1,1,1
T-003500,E00552,1,14,3,1,1,0,1
T-003502,E00553,2,7,3,1,1,0,1
T-003503,E00553,1,14,3,1,1,0,0
T-003504,E00553,2,0,3,1,1,0,1
T-003505,E00553,1,0,3,1,1,1,1
T-003506,E00553,1,10,3,0,1,1,1
T-003507,E00553,1,23,3,1,1,1,1
T-003508,E00553,1,1,3,1,1,1,1
T-003510,E00554,2,5,3,0,1,NA,1
T-003511,E00554,2,4,3,1,NA,1,1
T-003512,E00554,1,9,3,0,1,1,1
T-003513,E00554,2,8,3,1,1,1,1
T-003515,E00555,2,4,3,1,0,0,1
T-003516,E00555,2,22,3,0,0,0,0
T-003517,E00555,2,2,3,0,1,1,1
T-003518,E00556,2,14,3,1,0,1,1
T-003519,E00557,2,20,3,1,1,1,1
T-003520,E00557,2,14,3,1,1,1,1
T-003521,E00557,1,6,3,1,1,1,1
T-003522,E00557,2,6,3,1,1,1,1
T-003523,E00557,1,2,3,1,1,1,1
T-003524,E00557,2,0,3,0,0,1,0
T-003525,E00558,2,0,3,1,1,1,1
T-003526,E00558,1,11,3,1,1,1,1
T-003527,E00558,2,0,3,1,1,1,1
T-003531,E00559,2,16,3,1,1,1,1
T-003532,E00559,1,9,3,1,1,1,1
T-003533,E00559,2,3,3,1,1,1,1
T-003534,E00559,1,0,3,1,0,1,1
T-003535,E00559,1,4,3,0,1,1,1
T-003536,E00559,1,20,3,1,1,1,1
T-003537,E00559,2,13,3,1,1,1,1
T-003538,E00559,2,7,3,1,1,0,1
T-003540,E00559,1,15,3,1,1,1,1
T-003541,E00559,1,14,3,1,1,1,1
T-003544,E00559,2,21,3,1,1,1,1
T-003545,E00559,2,0,3,1,1,1,1
T-003546,E00559,1,1,3,1,1,1,1
T-003547,E00559,2,14,3,0,1,1,1
T-003548,E00559,1,5,3,1,1,1,1
T-003549,E00559,1,3,3,1,1,0,1
T-003550,E00559,1,15,3,1,1,NA,1
T-003551,E00559,2,7,3,1,1,1,1
T-003552,E00559,2,13,3,1,1,1,0
T-003553,E00559,2,11,3,1,1,1,1
2-003554,E00560,1,25,3,1,0,1,1
3-003555,E00560,1,0,3,0,1,1,0
T-093556,E00561,1,13,3,1,1,1,1
T-003557,E00561,1,2,3,1,0,0,NA
7-003559,E00562,1,0,3,1,1,1,1
T-003561,E00562,1,10,3,1,1,1,NA
T-003562,E00562,1,16,3,1,1,0,1
T-003563,E00562,1,17,3,1,1,1,1
T-003566,E00563,2,20,3,1,1,1,1
T-003567,E00563,1,16,3,1,1,1,1
T7003569,E00563,2,0,3,0,1,1,1
T-003571,E00564,2,18,3,1,NA,1,1
T-003572,E00564,2,10,3,1,1,1,1
T-003573,E00564,2,7,3,NA,1,1,0
T-003574,E00564,2,24,3,1,1,1,1
T-003575,E00565,1,7,3,1,1,1,0
T-003576,E00565,2,19,3,0,0,0,0
T-003577,E00566,2,0,3,1,1,1,0
T-003578,E00566,2,10,3,1,1,1,0
T-003579,E00566,2,18,3,1,1,0,0
T-003580,E00567,1,10,3,0,NA,0,1
T-003581,E00567,2,7,3,1,1,1,1
T-003582,E00567,1,14,3,1,0,1,0
T-003583,E00568,2,12,3,1,1,1,1
T-003584,E00568,1,9,3,0,1,1,0
T-003585,E00568,2,7,3,1,0,1,1
T-003586,E00568,2,3,3,1,1,1,1
T-003587,E00568,2,4,3,1,1,1,1
T-003588,E00568,2,23,3,1,1,1,1
T-003589,E00569,1,1,3,1,1,1,1
T-003590,E00569,2,12,3,1,1,1,1
T-003591,E00569,2,21,3,1,1,1,1
T-003592,E00569,2,12,3,1,1,1,1
T-003593,E00569,2,5,3,1,1,1,1
T-003594,E00569,2,11,3,1,1,1,1
T-003595,E00569,2,18,3,1,1,1,1
T-003596,E00569,2,6,3,1,1,1,1
T-043598,E00570,2,13,3,NA,1,1,1
T-003599,E00570,2,20,3,1,1,1,1
T-003600,E00570,2,8,3,1,1,1,NA
T-003602,E00570,2,0,3,1,1,0,1
T-003604,E00571,1,0,3,1,1,1,1
T-003605,E00571,2,8,3,0,1,1,1
T-003606,E00572,1,11,3,1,1,1,1
T-003608,E00572,2,22,3,1,1,1,1
T-003609,E00572,2,6,3,1,1,1,1
T-003611,E00572,1,3,3,1,1,1,1
T-003612,E00573,1,7,3,1,0,1,1
T-003613,E00573,1,0,3,0,1,1,1
T-003614,E00574,1,1,3,1,1,1,0
T-003615,E00574,2,1,3,NA,1,1,1
T-003616,E00574,1,12,3,1,1,1,1
T-003617,E00574,2,8,3,1,1,1,1
T-003618,E00574,1,6,3,1,1,1,1
T-003619,E00574,2,0,3,1,1,1,1
T-003621,E00574,1,17,3,1,1,1,1
T-003622,E00574,2,15,3,1,1,1,1
T-073623,E00575,2,12,3,0,NA,1,NA
T-003624,E00575,2,3,3,1,1,0,1
T-003625,E00575,1,0,3,1,0,0,1
T-013626,E00576,2,21,3,1,1,0,1
T-003627,E00576,1,10,3,1,1,1,1
T-003628,E00576,1,4,3,1,0,1,1
T-003629,E00576,2,22,3,0,1,NA,1
T-003631,E00576,1,4,3,0,1,1,0
T-003632,E00576,1,6,3,1,1,1,1
T-003633,E00577,2,2,3,1,1,1,1
T-003634,E00577,2,0,3,1,1,1,1
T-003636,E00577,1,14,3,1,1,1,1
T-003637,E00578,1,8,3,0,0,1,1
T-003638,E00578,2,16,3,1,1,1,1
T-003639,E00578,2,14,3,0,1,0,0
T-003640,E00579,2,11,3,1,1,NA,1
T-003641,E00579,2,10,3,1,1,1,1
T-003642,E00579,2,1,3,1,1,1,1
T-003643,E00579,1,0,3,1,1,1,1
