eleve_id,atteint_seuil,theta_hat,milieu,langue_maison,genre,handicap,reform,g_ia,remoteness_s,ptr,att_school
S00407,0,-0.15938532386880255,urbain,wolof,F,0,0,-0.5589055756131087,0.5756833014458351,66.31652366355888,0.645607564661504
S00408,0,-0.5772260002830124,rural,français,H,0,0,-0.09886818526410894,0.33789697915862704,44.613405359393454,0.7758162320356398
S00409,1,1.0564186310133963,urbain,français,H,0,0,1.050436228132796,0.13139409749706765,38.562150606168686,0.9029110424602688
S00410,0,-0.1561389965552913,rural,autre,F,0,1,1.508379536169013,0.4037146545124525,24.116036204924285,0.8304509783068732
S00411,0,-0.03174123634820439,urbain,français,H,0,0,-0.09886818526410894,0.3259513560307081,53.20346198530637,0.7999595777111497
S00412,1,0.873552655087616,urbain,français,F,1,1,0.5436260064330518,0.5655798443634079,32.016339951871274,0.7363044134288299
S00413,0,-0.48927100883007213,urbain,wolof,F,0,1,-0.5128143979953421,0.714208024427736,37.990249703022485,0.6848322402264801
S00414,0,-0.5880698092305732,urbain,français,H,0,1,-0.6770804424361538,0.00486743150751362,28.670932568860632,0.7965013603474164
S00415,0,-0.7917895497392264,rural,autre,H,0,0,-0.5589055756131087,0.44275161985489786,58.84782085773711,0.6491324356587309
S00416,0,-0.6189937251453433,urbain,wolof,F,0,0,-1.961883486465059,0.249094109752314,70.17339774318046,0.6006758271006416
S00417,0,-0.3018804710261651,urbain,wolof,H,0,0,0.4625650775900469,0.0774684427971745,37.39741323442412,0.8522948694338375
S00418,1,0.017914978913209863,urbain,wolof,F,0,0,0.7594385270695994,0.26386546400276634,47.18574008279233,0.8584164253143634
S00419,1,0.6579330409691954,urbain,wolof,H,0,0,0.7594385270695994,0.2311955778125458,48.458872453426054,0.8655350199678453
S00420,0,-0.3619510741582051,urbain,wolof,F,0,0,0.4625650775900469,0.05001826632092768,42.45141699933983,0.8347444152787163
S00421,1,1.1199527509954075,urbain,français,F,0,0,1.1358119908378483,0.09280830336837265,40.8404908347721,0.8942543108641501
S00422,0,-1.3627960107054096,urbain,français,H,0,1,0.5436260064330518,0.5759169226165542,38.26967253035326,0.724684029996459
S00423,1,1.791461309665205,urbain,français,H,0,0,0.4625650775900469,0.15959901067750393,43.40946548733255,0.8886043911676883
S00424,0,-0.653824950181425,urbain,français,H,0,0,-0.5589055756131087,0.45709874020111746,44.76826815897126,0.7315427523223291
S00425,0,-0.4157225878706269,urbain,wolof,H,0,0,0.4625650775900469,0.06737482179336748,34.98515474209876,0.8390466521461981
S00426,1,0.685654550886317,urbain,wolof,F,0,1,-0.6770804424361538,0.02518253428400573,36.77709860050821,0.8043141720319908
S00427,0,-0.846641581739556,urbain,wolof,F,0,0,1.1358119908378483,0.13648387564472497,33.528143428855074,0.872412486918927
S00428,0,-0.04593012247866952,urbain,wolof,F,0,0,1.1358119908378483,0.07061539426606392,37.50845155133868,0.9276701764315592
S00429,0,-0.45606500476564615,urbain,français,F,0,0,0.7594385270695994,0.31515973737303926,44.80251589962285,0.8779713805887698
S00430,0,-0.8956981573061268,rural,wolof,F,0,0,-0.4962851679537585,1,56.22000431920895,0.6497944778928639
S00431,0,-1.1753258507804603,rural,autre,H,1,1,-0.5128143979953421,0.6800860564935641,42.375660394948866,0.7101691718325837
S00432,0,-0.06595944935235679,urbain,français,H,0,0,0.8036427494500231,0.7020780085173379,51.45271871615754,0.737337152321764
S00433,0,-0.06738804481288482,urbain,wolof,F,0,0,0.7594385270695994,0.24901550517848095,43.945015545279254,0.8804885459101724
S00434,1,0.793189252102958,urbain,français,H,0,1,-0.6770804424361538,0,30.461469844568786,0.7674244869019542
S00435,0,-0.5941629581841582,rural,wolof,F,0,0,0.8036427494500231,0.7128031300584609,53.656804199040415,0.6654147260954191
S00436,1,0.7676131098628607,urbain,autre,F,0,0,0.361886464303974,0.7663897238862658,49.56205252016884,0.7835742536366568
S00437,0,-0.0032972117446839954,urbain,wolof,H,0,0,0.4625650775900469,0.04901121910352356,38.62985317227058,0.8476814991905901
S00438,0,-0.8046722267178141,rural,wolof,H,0,0,-0.09886818526410894,0.26749144883114356,43.4290483215993,0.8178492578206434
S00439,0,-0.26157698425232756,urbain,wolof,F,0,0,-0.09886818526410894,0.3317851212170682,50.82704873522473,0.7542270590497218
S00440,1,0.5978700299204971,urbain,français,H,0,0,0.361886464303974,0.6624251948689114,49.347220087330015,0.7592418894073368
S00441,1,1.107543901667713,urbain,français,F,0,0,1.050436228132796,0.16865941968556544,34.134644553063744,0.8815111955484987
S00442,0,-0.6670557566307573,urbain,wolof,H,0,1,-0.6770804424361538,0,32.91073429017543,0.7745355107947518
S00443,0,-1.3937588238942997,urbain,autre,H,0,0,0.4625650775900469,0.04205240062208687,34.046609309945964,0.8582237400790459
S00444,1,0.15679947350481518,urbain,autre,H,0,1,-0.6770804424361538,0.01224685234657695,35.20069695450689,0.7716780640550164
S00445,0,-0.20064961579100718,urbain,français,F,0,0,0.4625650775900469,0,42.14625362002197,0.8927081489325046
S00446,0,-0.765361021622008,urbain,wolof,F,0,0,-0.09886818526410894,0.3579231309357554,52.48954771576417,0.7901706371196608
S00447,1,1.1065446333834084,urbain,français,H,0,1,1.508379536169013,0.36347896548510455,30.31077582296291,0.8743091557517945
S00448,0,-0.7131825505875597,urbain,wolof,H,1,0,-0.09886818526410894,0.3865905698036266,57.633345601533186,0.7797042043947393
S00449,0,-0.29008497528116173,urbain,français,F,0,0,-1.961883486465059,0.2946446853291991,44.5959622689282,0.6515563640870818
S00450,1,0.6820561617649245,urbain,wolof,H,0,1,1.508379536169013,0.3442162716715834,37.16971419570626,0.9043754790617542
S00451,0,-0.5877664154769991,rural,wolof,F,0,1,-1.7249192939776967,0.6248046012372405,48.28530332318264,0.5251666780602322
S00452,1,0.02145046674618862,rural,autre,F,0,0,-0.09886818526410894,0.407196355479178,51.71366280882015,0.7987072675460203
S00453,1,0.3151354077519489,urbain,français,F,0,0,-1.961883486465059,0.29391035195721865,57.35273722076751,0.61577309825184
S00454,0,-0.21505742262599137,urbain,wolof,F,0,1,-0.6770804424361538,0.1681914159222684,35.62816714722572,0.7811188081857413
S00455,0,-0.545688460266297,rural,wolof,F,0,1,-0.5950300302811243,0.7247666821349361,46.015710095299305,0.570139222933148
S00456,1,1.16439093484766,urbain,français,F,0,1,1.508379536169013,0.45099807915745693,32.053452391167426,0.8754544808623406
S00457,1,0.3827942909569422,urbain,français,F,0,1,1.508379536169013,0.5154984859991434,34.499243572120946,0.8285371493350465
S00458,1,0.1028375137579866,urbain,français,F,0,1,0.5436260064330518,0.5291964091608355,58.25933396859851,0.7904399973389249
S00459,0,-0.8747948510560446,rural,wolof,F,0,1,0.5436260064330518,0.5225410796497711,40.7836671002658,0.8011168970101264
S00460,1,0.4079058920079833,rural,wolof,H,0,0,0.8036427494500231,0.6217385017425454,56.18402392270403,0.728214227218772
S00461,1,0.9409145195911031,urbain,français,H,1,1,-0.6770804424361538,0.02017297436512773,28.125217710233503,0.7890406324413853
S00462,0,-0.05340787439400342,urbain,français,H,0,0,-1.961883486465059,0.2236695746217723,53.449294987250425,0.63525365392126
S00463,0,-1.0045226585860332,rural,wolof,F,0,0,-0.09886818526410894,0.42271978112917447,46.91182560796348,0.7576749912214479
S00464,1,1.2356687568161744,urbain,français,F,0,0,1.050436228132796,0.1477289143262595,41.0443556564698,0.902036149085048
S00465,1,0.6719744849926516,urbain,français,H,0,0,0.4625650775900469,0.0202483495554508,39.89195864039066,0.8649490977480504
S00466,1,0.3677848562970217,rural,wolof,H,0,1,1.508379536169013,0.45344772802413463,27.83192871208576,0.8806752392601351
S00467,0,-0.5080734330572069,urbain,autre,H,0,1,0.5436260064330518,0.6245530512456875,45.80351319666442,0.8310478459635195
S00468,0,-0.0058805033126434645,urbain,wolof,H,0,1,-0.5128143979953421,0.6605916203671698,48.1611844145068,0.6710599485521308
S00469,0,-0.5803661823588563,rural,autre,H,0,1,-1.7249192939776967,0.5406675658513326,43.22745752008294,0.5888969614098414
S00470,0,-1.5263859495203969,urbain,français,H,1,1,-1.7249192939776967,0.6052780906500148,43.372386205403394,0.594661007985579
S00471,0,-0.4077455436985367,urbain,français,H,0,0,-0.09886818526410894,0.3773525278434341,36.57131757650507,0.769236111665924
S00472,0,-1.1361480904140846,urbain,français,F,0,0,-0.4962851679537585,0.926754040423284,52.34512025879819,0.515251644661582
S00473,1,0.05162971829140579,rural,autre,F,0,1,-0.5128143979953421,0.6782818443496144,39.91110863014449,0.6875171349021156
S00474,0,-0.6037992854645307,rural,wolof,H,0,1,-0.5128143979953421,0.641047214791329,46.65405725189801,0.7633560414415277
S00475,1,0.4632158167407351,urbain,wolof,F,0,0,1.050436228132796,0.09484957882986328,45.836703544802646,0.897469593042921
S00476,0,-0.8845089268755639,rural,autre,F,0,0,-1.961883486465059,0.3195878021815771,52.137421614021925,0.5008969291158002
S00477,1,0.028338612257627686,rural,français,H,0,1,-0.6770804424361538,0.03891641977494491,36.005183546383314,0.8432235816909981
S00478,1,1.0597368088065335,rural,wolof,H,0,0,0.361886464303974,0.7168024681984788,51.09200862801094,0.8357240950726234
S00479,0,-0.18069876824552444,rural,wolof,H,0,1,-0.5950300302811243,0.7037060219914563,40.32281532539724,0.6499261196239497
S00480,0,-0.7418549345673926,urbain,wolof,H,0,1,-0.6770804424361538,0.03863096160794745,35.12192624270599,0.793340273550486
S00481,0,-0.6059225131367175,urbain,wolof,H,0,1,-0.5128143979953421,0.714208024427736,37.990249703022485,0.6848322402264801
S00482,0,-0.5413097095007271,urbain,français,H,0,1,-0.5950300302811243,0.7975446618311007,46.500746636964394,0.5351207938718658
S00483,1,0.7973568561251212,urbain,autre,H,0,1,1.508379536169013,0.4009382897580429,30.637819202264385,0.8891127757489038
S00484,0,-0.01901075076044965,rural,wolof,F,0,0,0.361886464303974,0.644027733588874,45.134656101997166,0.7045220166395489
S00485,1,2.4304863728157007,urbain,français,H,0,0,1.1358119908378483,0.07202914090685383,35.7465526438348,0.8798132530339002
S00486,0,-0.10245712680198103,urbain,français,F,0,0,0.4625650775900469,0.05425808845695267,34.772348977416236,0.8673361480200765
S00487,1,0.9101956182201785,urbain,wolof,H,0,0,1.1358119908378483,0.09091709065529664,36.807665310025975,0.892954539440377
S00488,0,-0.4821033852313381,rural,wolof,H,0,0,0.7594385270695994,0.3858448749620002,39.062683685734214,0.8613465724891665
S00489,1,0.9264887336548989,urbain,français,H,0,0,0.4625650775900469,0.06585444382398234,38.65246861973917,0.8669442286362261
S00490,0,-0.434183356379127,rural,autre,H,0,0,1.050436228132796,0.10525484722540952,36.07446251427193,0.906135301379832
S00491,1,0.0747587328247086,urbain,wolof,H,0,0,-1.961883486465059,0.3362112154323774,70.73204535571386,0.6516258198600664
S00492,0,-0.3949558724506704,urbain,wolof,H,0,0,-0.09886818526410894,0.30700976565187976,42.57297011866104,0.7477881342632726
S00493,1,0.747560877584778,urbain,français,H,0,1,1.508379536169013,0.3992914244751855,26.449044770355783,0.8893372977889442
S00494,1,1.3990127047310257,urbain,wolof,H,0,0,1.1358119908378483,0.07343809913323811,35.19872554288089,0.90518681905120435
S00495,0,-0.25997681863981537,rural,français,H,0,0,0.361886464303974,0.5910765691994567,43.53750180377538,0.709993961145262
S00496,0,-1.9519401757700656,rural,autre,H,0,1,-1.7249192939776967,0.6115913834656567,34.780445043742496,0.5129526242808666
S00497,0,-0.7406458195907241,urbain,wolof,H,0,0,1.1358119908378483,0.07942211761019198,38.32805988289658,0.8866709691301448
S00498,0,-1.7941188941238224,rural,autre,H,0,1,0.5436260064330518,0.4958591137065355,31.910556999348092,0.7649592763626649
S00499,1,0.4707868439677157,urbain,wolof,F,0,1,1.508379536169013,0.43737216487445857,23.86560850869601,0.8911193325763346
S00500,0,-1.4786505263309007,rural,autre,H,0,0,-1.961883486465059,0.2947468494888149,55.58562993053707,0.462756194765235
S00501,1,0.5943022247603614,urbain,français,H,1,1,0.5436260064330518,0.5766392767069767,37.009596649021766,0.7811780075881708
S00502,1,0.7000182457665522,urbain,wolof,F,0,0,-0.09886818526410894,0.30506526423453956,47.33882222212311,0.8420028110260493
S00503,0,-0.6235881911942966,urbain,autre,H,0,0,0.7594385270695994,0.30707454419884933,47.60582948143467,0.8138602933085484
S00504,1,0.5360430792461491,urbain,wolof,F,0,0,1.050436228132796,0.11393598086116884,40.008893516696965,0.8964408952756843
S00505,0,-0.019467388471108304,urbain,wolof,F,1,0,1.050436228132796,0.17374213992243775,36.12905276841589,0.8914218069782118
S00506,1,0.4316348198112852,urbain,français,H,0,0,1.050436228132796,0.06898441156440202,37.22982106391432,0.9229139185649892
S00507,1,0.8541429844574798,urbain,wolof,F,0,0,0.7594385270695994,0.2891866332554818,34.94496963255896,0.8480833790983804
S00508,1,1.1312133011066103,urbain,wolof,H,0,1,-0.5950300302811243,0.8170646377021236,38.45589031893058,0.6343509057988178
S00509,0,-1.4132115522288489,urbain,français,F,0,1,-1.7249192939776967,0.5658466650718773,39.349869923482274,0.5551838016821533
S00510,0,-2.1802024913369022,rural,wolof,H,0,1,-1.7249192939776967,0.4868975432291178,42.68911048969207,0.5818578936849318
S00511,0,-0.3993357819148982,rural,français,H,0,1,-0.6770804424361538,0.12800824885842296,27.82232822351404,0.7964639353781424
S00512,0,-0.7664928822888524,urbain,français,F,1,0,-0.5589055756131087,0.4253339771345187,49.806392949793896,0.6769875361798483
S00513,0,-0.6649968040927025,rural,autre,H,0,0,0.7594385270695994,0.3426895835978481,52.4290085872994,0.8718394710595032
S00514,1,0.8332899446493449,urbain,wolof,F,1,0,0.7594385270695994,0.2262876268610168,39.60169552992763,0.8661246999711572
S00515,0,-1.1649548016504867,rural,autre,F,0,0,-1.961883486465059,0.3013368820878369,60.38964693635776,0.6484200403355493
S00516,1,0.3555442251936709,urbain,wolof,F,0,0,1.050436228132796,0.13391720211918137,37.49728403501799,0.9345420980559372
S00517,1,0.2605008947111273,urbain,français,H,0,0,1.050436228132796,0.1874081948580609,45.76269725320688,0.8867002707200359
S00518,0,-0.22509652717718534,urbain,wolof,H,0,0,-0.09886818526410894,0.45946315939621646,58.824465425039875,0.8148672906799946
S00519,0,-0.9007417695750028,rural,autre,H,0,0,0.7594385270695994,0.35692638618581807,44.95528182231716,0.8707640546318549
S00520,1,0.6758250901765113,urbain,français,H,0,1,1.508379536169013,0.35945421192888966,33.684825582057655,0.8822727579747351
S00521,0,-0.4275116318080981,urbain,wolof,H,0,0,0.4625650775900469,0.0202479263953208,33.68912749685439,0.8599373570927702
S00522,0,-1.6404599231493946,urbain,wolof,F,0,0,-1.961883486465059,0.29796332050985097,66.69840311103717,0.6360271491942808
S00523,0,-1.6836886487118907,urbain,wolof,H,0,0,-0.4962851679537585,0.7607403574111263,49.66125637558813,0.619473547955929
S00524,0,-0.29821405701458276,urbain,autre,H,0,0,0.4625650775900469,0.04101415792182239,42.22400339579751,0.8759913645875584
S00525,0,-0.32688391317754356,rural,wolof,H,0,0,0.7594385270695994,0.3256701321545183,45.48731088376685,0.8324205454199524
S00526,1,1.3104625507164833,urbain,français,H,0,0,-0.09886818526410894,0.39137782379546093,44.22234844185486,0.7873017231848803
S00527,0,-1.1924157504252313,urbain,wolof,F,1,0,1.050436228132796,0.17718248890168278,46.88791318688051,0.8886576903391343
S00528,1,1.14488457883038,urbain,wolof,F,0,0,-0.09886818526410894,0.35202456163319806,47.12508041010502,0.7154929967954178
S00529,1,0.9276261124277652,urbain,français,H,0,1,-0.6770804424361538,0.05134821451294959,37.70586499787571,0.7325437143637393
S00530,0,-0.0014570601909302007,urbain,français,H,1,0,-0.09886818526410894,0.30506526423453956,47.33882222212311,0.8420028110260493
S00531,0,-2.2237331046317,urbain,français,H,0,1,-1.7249192939776967,0.5691164816124212,56.858459488381605,0.44700919653896176
S00532,1,0.7619246135589368,urbain,wolof,H,0,0,0.4625650775900469,0.09346110681279184,33.51153796509034,0.8726969939946584
S00533,1,0.799826324606005,urbain,français,H,0,1,1.508379536169013,0.4009382897580429,30.637819202264385,0.8891127757489038
S00534,1,0.6025073458494837,urbain,wolof,F,0,0,1.1358119908378483,0.04882970708501736,40.83709365224316,0.8839397863745673
S00535,0,-0.2881118713891332,rural,wolof,H,0,1,-0.5950300302811243,0.6673216138332677,45.3778125400916,0.6856796745534733
S00536,1,0.7671138565790724,rural,français,F,0,1,-1.7249192939776967,0.5518559479472402,47.16668616645048,0.5560048936436207
S00537,1,0.3132378914938805,rural,autre,F,0,0,0.7594385270695994,0.2960760998582306,44.36120591424892,0.8062882987089066
S00538,0,-0.679983715970014,rural,wolof,H,0,0,1.050436228132796,0.15039288549429575,32.88119239324587,0.8848953433539418
S00539,0,-0.8259882049827117,rural,wolof,H,1,0,-1.961883486465059,0.2956905153749403,56.48169120540248,0.5274311209925995
S00540,0,-0.8130155302827815,rural,wolof,F,0,0,-0.4962851679537585,0.9805227036437912,64.86662901888975,0.5756228196464827
S00541,1,0.2676057877301617,rural,wolof,F,0,1,0.5436260064330518,0.5916124858654371,34.417404154356824,0.8203613893705012
S00542,0,-1.0659985124506723,rural,français,F,0,1,-0.5950300302811243,0.7741275841107891,41.6558037306181,0.6497614001153589
S00543,1,1.7115934396782515,urbain,français,F,0,1,-0.6770804424361538,0.02632523199199268,31.27154929656493,0.8197409240956594
S00544,0,-0.6053134922273085,rural,wolof,F,0,0,1.1358119908378483,0.10140058757161104,44.25118114896586,0.9127740778271398
S00545,1,0.7370935565867998,rural,wolof,F,0,1,-1.7249192939776967,0.5811192740794668,35.668721016510915,0.5849878221555561
S00546,0,-0.18930813745387612,rural,français,H,0,0,0.7594385270695994,0.3078739935361053,39.617122621919954,0.8471404677943697
S00547,1,0.4324094417476826,urbain,français,F,0,0,0.4625650775900469,0.06599698237186967,32.759856530185075,0.8321208596541322
S00548,0,-0.07063040895592242,rural,français,H,0,0,0.4625650775900469,0.04013914745734036,38.10844463418742,0.8245449460654544
S00549,0,-0.822103160036099,urbain,français,H,0,0,-1.961883486465059,0.3759720294085844,50.00016770114134,0.6186125269097053
S00550,0,-1.7123197835764956,rural,wolof,F,0,1,-0.6770804424361538,0.0906494487434475,24.5699158442143,0.8230820880252895
S00551,1,0.5257924326279002,urbain,français,H,1,1,0.5436260064330518,0.5177011972465582,31.957311386472703,0.8365706081847106
S00552,1,0.15374890194061877,urbain,français,H,0,0,0.4625650775900469,0.0774684427971745,37.39741323442412,0.8522948694338375
S00553,1,0.6885915510188224,rural,français,F,0,1,0.5436260064330518,0.5621091409001692,32.58804625416668,0.7705844354109596
S00554,0,-0.6747486663971611,rural,wolof,F,0,1,-0.6770804424361538,0,23.875503623287273,0.8144040963432531
S00555,0,-1.6115394929264197,urbain,wolof,H,0,0,0.7594385270695994,0.3025241349203934,43.32296938089201,0.8545340593955568
S00556,1,0.9246878284435691,rural,wolof,H,0,1,1.508379536169013,0.4250343543606209,34.33376174287201,0.8999835760021937
S00557,0,-1.0972692190683568,urbain,français,F,0,1,-0.5950300302811243,0.8008200908596916,49.433477304359805,0.5306108158206555
S00558,1,0.1455495659733048,urbain,wolof,H,0,0,1.1358119908378483,0.02489424271576206,35.02244201302952,0.912915005657086
S00559,1,1.4715182527428838,urbain,wolof,H,0,0,0.4625650775900469,0.0157433971635118,36.06609633065623,0.8577485918334296
S00560,0,-1.0577155122468667,urbain,autre,H,1,0,-0.09886818526410894,0.33049022264258415,47.54269589401298,0.7855833447534664
S00561,0,-1.077600834678131,urbain,français,H,0,0,0.7594385270695994,0.30759043294998484,43.01049931681246,0.856031518019248
S00562,1,0.0983972146429331,urbain,français,H,1,0,0.4625650775900469,0.06127265233856653,39.40121452582994,0.8642981397995488
S00563,0,-0.4246330272048738,rural,autre,F,0,1,1.508379536169013,0.43122313026913545,25.3583769148195,0.8659737215330878
S00564,0,-1.0137417388167214,urbain,wolof,F,0,1,-1.7249192939776967,0.5537091306924539,38.29459400177853,0.5627375943672944
S00565,0,-0.7763919561453148,urbain,français,F,0,0,0.8036427494500231,0.6682107305657168,49.01490431230757,0.7675666319787471
S00566,1,0.41844853359468914,urbain,français,H,0,1,-0.6770804424361538,0.05835605068821156,34.02478572274985,0.8069030038215993
S00567,1,0.47792237370859264,urbain,wolof,H,0,0,1.1358119908378483,0,36.15685149812517,0.9123428197178384
S00568,1,0.9422117465896049,rural,autre,F,0,1,1.508379536169013,0.41175930583208786,30.360561432449806,0.8941110561520665
S00569,0,-0.7460022277526139,urbain,wolof,H,0,0,-0.09886818526410894,0.31846638376824216,49.04949511574944,0.7202425912354595
S00570,0,-0.3970710555178778,rural,wolof,F,0,0,0.361886464303974,0.6918254061832829,55.3324995945383,0.832926578275549
S00571,1,0.3394108602041552,urbain,français,F,0,0,1.1358119908378483,0,28.95963493000696,0.9201813474059491
S00572,0,-0.14638939999588357,urbain,wolof,F,0,0,0.8036427494500231,0.7231886702526429,42.730266191129765,0.7503597970899686
S00573,1,0.3882086094765775,urbain,wolof,H,0,0,-0.09886818526410894,0.38181025460264584,43.969652603349,0.7701569768854641
S00574,1,0.3767043858427769,urbain,français,F,0,0,0.361886464303974,0.6519485446215167,43.85686936812266,0.7695976585016245
S00575,0,-0.4036067299352286,urbain,autre,F,0,1,-0.5950300302811243,0.738779439311106,37.84548304439025,0.588895499408869
S00576,1,0.8427636770143945,urbain,français,H,0,0,1.050436228132796,0.08836949209491118,37.991769960531386,0.8928713464991357
S00577,0,-0.3390961818184457,urbain,wolof,F,0,0,1.050436228132796,0.2423755597295387,38.74734942660289,0.869444360761315
S00578,0,-0.31161716568234965,urbain,autre,H,0,0,-1.961883486465059,0.32767467101153347,62.5821747745732,0.6043283904436301
S00579,1,0.24353546018488403,urbain,français,H,0,0,1.1358119908378483,0.05558342716566462,32.07754648229814,0.8877485073090388
S00580,1,0.47566808937627847,urbain,wolof,H,1,1,-0.6770804424361538,0.00932156283251959,41.344692391017944,0.8085221636965846
S00581,1,0.09727657129582203,rural,wolof,H,0,1,-1.7249192939776967,0.6024465874954554,51.368709563008494,0.6224508786850957
S00582,1,0.22538367775034487,rural,wolof,H,0,1,-0.5950300302811243,0.7175075986246555,42.937253698890544,0.7019778454725111
S00583,1,0.6676131666196385,rural,wolof,F,0,1,1.508379536169013,0.4409271488370629,34.51743259338505,0.9193049666374312
S00584,0,-0.18851839019401312,rural,wolof,H,0,1,-0.5950300302811243,0.6560834956681489,32.882783762102605,0.6382964828393863
S00585,1,0.8087201976810017,rural,wolof,H,1,0,1.050436228132796,0.13116232887278145,40.66814337273283,0.907247779222047
S00586,1,0.9175542690297667,urbain,français,F,1,0,1.050436228132796,0.17744713046363178,40.80143528590327,0.8928570083700045
S00587,0,-0.07699794061790878,urbain,français,F,0,0,1.1358119908378483,0.04814413203956069,36.660345582239955,0.9112453256817216
S00588,0,-0.9648791883515896,urbain,wolof,F,0,0,-1.961883486465059,0.37542020799658227,63.50196433043625,0.5754908523150762
S00589,0,-1.571880517273414,rural,wolof,F,0,0,-0.5589055756131087,0.385073133880568,48.624413638884754,0.7140271408319211
S00590,0,-0.988211655680664,urbain,français,H,0,0,0.7594385270695994,0.2898014053671864,47.67005484379272,0.878540785579207
S00591,0,-1.2765577287072922,urbain,wolof,H,0,1,-0.5950300302811243,0.7247426792333622,52.60850130737998,0.6443234480357964
S00592,0,-0.09080753918727173,rural,wolof,H,0,1,-0.5950300302811243,0.7689390974537436,47.44612440820401,0.7300577490613489
S00593,0,-1.4314423593231536,rural,wolof,F,0,1,-1.7249192939776967,0.4956133567512652,40.06537885681149,0.5532639699027686
S00594,0,-0.1338472914545058,urbain,français,F,0,0,-0.5589055756131087,0.4425085537686979,53.36054936019463,0.8078515478381153
S00595,0,-0.9422286880148236,urbain,wolof,F,0,0,-1.961883486465059,0.3955197448610522,63.254168694018965,0.5922353575699545
S00596,1,0.14804536721414777,rural,wolof,F,0,0,1.050436228132796,0.2118340301105684,31.470213273971005,0.8745273519279092
S00597,1,0.517780961525845,urbain,autre,H,0,0,0.7594385270695994,0.27876378287884473,35.71083911185249,0.8393695754005116
S00598,0,-0.28669884438582766,rural,wolof,F,0,1,-0.5950300302811243,0.7882441182999141,47.952384336493715,0.5596178509911613
S00599,1,0.5608432872872133,rural,wolof,H,0,0,-0.5589055756131087,0.4763853710211931,43.44764501902594,0.6963884890443334
S00600,1,0.9644313701831935,urbain,français,F,0,0,0.7594385270695994,0.29003641702394994,40.81994281856746,0.8704265908124739
S00601,1,0.4018584301502897,urbain,autre,H,0,0,0.7594385270695994,0.2988816238224084,47.03851537983142,0.8538162670527474
S00602,0,-0.4728913031900625,urbain,français,F,0,1,-1.7249192939776967,0.577404105476174,55.005116679881795,0.5575842221028068
S00603,1,0.29485027845338824,urbain,wolof,F,0,0,-0.09886818526410894,0.4092795292611552,41.06543771456451,0.7887886566790188
S00604,0,-0.8327401179955464,urbain,wolof,H,0,0,0.4625650775900469,0.1730717986854836,36.95160722262869,0.8751074909184763
S00605,1,1.7055311364803145,urbain,français,H,0,0,-0.09886818526410894,0.39896664636524914,55.80803717397546,0.7828445524047742
S00606,1,1.3919460556677288,urbain,wolof,H,0,0,1.050436228132796,0.14072588325127278,37.9775789921577,0.8848504769917037
S00607,0,-0.34429361054047974,urbain,wolof,F,0,1,1.508379536169013,0.43413665968915743,37.53285875037109,0.8592580440158185
S00608,1,0.30241934413876265,rural,autre,H,0,0,-0.09886818526410894,0.3220014527250168,49.6694457067199,0.7829413207991571
S00609,0,-0.6508057885902964,urbain,autre,F,0,0,0.8036427494500231,0.7715943566216588,57.88194473361186,0.7591824264845385
S00610,1,1.629304547299421,rural,français,H,0,0,0.7594385270695994,0.2860893076083828,43.765026695436866,0.8370550701062077
S00611,0,-1.1047066356958621,rural,wolof,F,0,1,-1.7249192939776967,0.6248046012372405,48.28530332318264,0.5251666780602322
S00612,0,-0.47110896124030893,urbain,wolof,H,0,0,0.8036427494500231,0.6514485335196257,47.75644336534368,0.7764372986132707
S00613,1,1.2767684005423514,urbain,français,F,0,0,1.050436228132796,0.14640926572382915,37.97342695722066,0.9017461003536464
S00614,0,-1.034942292464503,urbain,français,F,0,0,1.050436228132796,0.24091483197348543,37.524842285118446,0.8874065381347683
S00615,1,0.29050650702972053,urbain,wolof,H,0,0,0.7594385270695994,0.2311955778125458,48.458872453426054,0.8655350199678453
S00616,0,-1.8275421569609573,rural,wolof,H,0,0,-1.961883486465059,0.39566756110464407,60.311834548946514,0.5330255953607729
S00617,1,0.7809914750044389,urbain,français,H,0,0,-1.961883486465059,0.3726410775165528,59.61742220334003,0.6415554467715006
S00618,1,0.8100657896851672,urbain,français,H,0,0,1.050436228132796,0.13064431148184252,37.85297657894345,0.9063324355744218
S00619,1,1.2483921458674796,urbain,français,F,0,1,-0.6770804424361538,0.0451004309343611,33.3094371972029,0.787498910968235
S00620,1,0.8170230666577654,rural,wolof,H,0,0,-0.5589055756131087,0.42738167849560993,53.67585688238197,0.702692788018001
S00621,0,-0.11621530138992153,rural,wolof,H,0,0,-0.4962851679537585,0.94723650713214,56.9037302635612,0.5525310227676619
S00622,0,-0.3777862652145103,urbain,wolof,H,0,0,-1.961883486465059,0.31400069179435136,59.10755007928692,0.6009818152946924
S00623,1,0.3202457422090461,urbain,wolof,H,0,0,-1.961883486465059,0.3683642105967092,64.37601699060644,0.6082065025093911
S00624,1,0.600815906623051,urbain,wolof,H,0,0,0.4625650775900469,0,33.54009302910756,0.9006061346109131
S00625,0,-0.2874080389707116,rural,français,H,0,0,0.361886464303974,0.6837848674921432,43.726328257961896,0.7391644251025575
S00626,0,-0.20484120433877262,rural,autre,F,0,1,1.508379536169013,0.41749636344813873,27.264553531529433,0.9059139479205832
S00627,0,-1.4350714084549954,rural,wolof,H,0,0,1.050436228132796,0.2641782544982158,39.77706280262,0.8644001849456456
