ecole_id,region,ief_id,ia_id,remoteness,g_ia,reform,ief_effect,remoteness_s,milieu,mu_enrol,enrol,part_filles,eleves_filles,eleves_garcons,log_ptr,ptr,n_teachers,quality,att_school,ptr_z,ability_school
E00270,Kaolack,IEF032,IA07,0.3,0.7594385270695994,0,0.3376374748206235,0.266204385550319,rural,180,141,0.4738550395535762,67,74,3.4761874671234034,32.33620392640273,4,1.0105479501459398,0.853359463825411,-1.1684767725569765,1.183931710019798
E00271,Kaolack,IEF030,IA07,0.3,0.7594385270695994,0,-0.4906862327461932,0.2658011998926215,urbain,320,302,0.3969534881038166,120,182,3.7226692479912606,41.37468614260606,7,1.2613633993527917,0.8688594584718251,-0.2194343661118743,0.6647912528599261
E00272,Louga,IEF035,IA08,0.45,-0.5589055756131087,0,0.9958108211774965,0.4178664369093887,rural,180,82,0.40154009011050196,33,49,3.7404614251853077,42.11741972020819,2,-0.027428149896662497,0.6862972251866699,-0.1414471947069835,-0.18102311695135237
E00273,Diourbel,IEF023,IA05,0.3,-1.961883486465059,0,0.1117959092790192,0.4383115342072077,rural,180,249,0.34850025959721437,87,162,4.19367468755901,66.26585039920197,4,-2.5950296818129313,0.5366362972845655,2.394142765560902,-3.065196595585425
E00274,Dakar,IEF003,IA01,0.05,1.1358119908378483,0,-1.5898776485547115,0.09371981564498538,rural,180,173,0.4991955270451324,86,87,3.4138207870614385,30.38110250697881,6,0.9281042804098348,0.9356629492244535,-1.3737628052725133,0.9542638297990568
E00275,Dakar,IEF003,IA01,0.05,1.1358119908378483,0,-1.5898776485547115,0.12808880617038268,urbain,320,250,0.4844301169711555,121,129,3.6076650742622416,36.87984051550837,7,1.2644430652617695,0.882675462942026,-0.6913940390415525,1.2546192640040013
E00276,Dakar,IEF011,IA03,0.05,0.46256507759004684,0,0.1990233856571336,0.02517414034019419,urbain,320,365,0.4810640794902208,176,189,3.716339434013396,41.113619200191735,9,1.5307295208716585,0.8720763084197329,-0.24684644629807947,1.6390414344096158
E00277,Diourbel,IEF020,IA05,0.3,-1.961883486465059,0,0.3932217475238377,0.31982545773418974,urbain,320,484,0.3878033824064045,188,296,4.245486092234124,69.78967611967293,7,-1.0350264180682291,0.5613377521255276,2.76414515773839,-1.2954972546645371
E00278,Kaffrine,IEF041,IA10,0.55,-1.7249192939776967,1,0.31771647692565824,0.6099922433420064,rural,180,187,0.36553856082619485,68,119,3.8392914043560897,46.49251836891341,4,-1.6555530704123564,0.6418825100989151,0.31793902199191426,-1.2827436618934864
E00279,Tambacounda,IEF050,IA13,0.75,-0.5950300302811243,1,-0.9304449072754517,0.7687586192182965,rural,180,211,0.37589618599912855,79,132,3.85075053327751,47.02834632825955,4,-0.532150344269935,0.680496677095124,0.3742010628760353,-1.550463392510935
E00280,Louga,IEF035,IA08,0.45,-0.5589055756131087,0,0.9958108211774965,0.47103515872135315,rural,180,164,0.42100773126617724,69,95,4.06696010465679,58.379225841428315,3,0.5643536654041502,0.6813349145726373,1.5660456392955413,-0.14462019888287178
E00281,Kolda,IEF046,IA12,0.7,0.8036427494500231,0,-0.3584819723018034,0.7369503656572319,rural,180,75,0.4422105178611666,33,42,3.9996125137950913,54.576998101498376,1,0.004493825913703874,0.6615652288176296,1.1668109804402633,-0.8189109120317832
E00282,Sédhiou,IEF053,IA15,0.7,-0.5128143979953421,1,-1.6637734035387284,0.7700287770930433,rural,180,142,0.42014108582027815,60,82,3.821371092356767,45.66677878745598,3,-0.20501499121505412,0.606261522140999,0.23123620389282531,-1.0428072177017957
E00283,Kolda,IEF045,IA12,0.7,0.8036427494500231,0,-1.432219330403182,0.6336833346661503,urbain,320,274,0.43726885961861667,120,154,3.8053525903845635,44.94109311710871,6,0.5001510057464565,0.782386871573919,0.15503906609523604,0.029037036892122114
E00284,Diourbel,IEF024,IA05,0.3,-1.961883486465059,0,-2.89232139833262,0.2894300596462328,rural,180,248,0.3962759173869274,98,150,3.865167343328231,47.71125592503857,5,-2.128762619704904,0.6070177136677489,0.4459067045544296,-2.1565625915851263
E00285,Kaolack,IEF031,IA07,0.3,0.7594385270695994,0,0.014753903421311736,0.32930524751166723,rural,180,104,0.45336487664364283,47,57,3.533816761393497,34.25445952677175,3,0.017021497712007918,0.8136141759533648,-0.9670595580729588,0.2869218097186111
E00286,Thiès,IEF014,IA04,0.15,1.0504362281327961,0,0.597248963746674,0.09648538463314622,urbain,320,181,0.49725763455854494,90,91,3.699622136192323,40.432023674822396,4,0.4174794201163606,0.9352967958631339,-0.3184141102205793,1.3465998776321095
E00287,Dakar,IEF012,IA03,0.05,0.46256507759004684,0,-0.8514222791158281,0.05482108396576038,urbain,320,247,0.48624005719851454,120,127,3.8321723935913177,46.16271296715207,5,0.9065987754447433,0.8414295336445834,0.28330939008479367,0.7588840000560506
E00288,Dakar,IEF002,IA01,0.05,1.1358119908378483,0,-0.5868971362215678,0,urbain,320,352,0.4951865548708961,174,178,3.731676576116712,41.749044972151886,8,1.7730337230056914,0.8919018563041584,-0.18012661554406031,1.0745183683889201
E00289,Louga,IEF035,IA08,0.45,-0.5589055756131087,0,0.9958108211774965,0.44275161985489786,rural,180,130,0.39427660553230315,51,79,4.074954804265175,58.84782085773711,2,-0.18202440911590465,0.6491324356587309,1.61524820796671,-1.0533394108501213
E00290,Dakar,IEF010,IA03,0.05,0.46256507759004684,0,0.028674535806565937,0,urbain,320,359,0.5008925311310628,180,179,3.7411457984103573,42.14625362002197,9,0.9154160185687857,0.8927081489325046,-0.13841962956806966,0.8824201520294662
E00291,Ziguinchor,IEF042,IA11,0.55,0.5436260064330518,1,0.09332094674687035,0.5261046277007653,rural,180,210,0.49673632135458445,104,106,3.616384488242962,37.20281714972139,6,0.30871162437918626,0.7563504164725368,-0.657481429067107,1.0968631040706491
E00292,Fatick,IEF038,IA09,0.4,1.508379536169013,1,-1.390946513569097,0.4476115126760015,rural,180,149,0.4961900904579953,74,75,3.4691712012591034,32.11011858751211,5,1.7962463397414703,0.900727789373542,-1.192215777508279,0.7010508229835004
E00293,Dakar,IEF008,IA02,0.05,-0.6770804424361538,1,-0.3621203918588307,0.02487950259813762,urbain,320,219,0.4817947140545953,106,113,3.3247980001975517,27.793383817551454,8,0.1290527115016044,0.7627106304000664,-1.6454737754854636,0.18910000693765447
E00294,Tambacounda,IEF049,IA13,0.75,-0.5950300302811243,1,0.10831608168981055,0.6649051546856647,urbain,320,311,0.35242632384073663,110,201,3.824482980569435,45.809110042693405,7,-1.2652570854401217,0.6581162753644205,0.2461810136243442,-0.9600000561796631
E00295,Dakar,IEF009,IA03,0.05,0.46256507759004684,0,0.5687463271242291,0.05248801282499388,urbain,320,168,0.5113789590461241,86,82,3.5819126490453894,35.942219999339166,5,0.389336323494187,0.8709324948923448,-0.7898443772412889,0.8059710479167874
E00296,Ziguinchor,IEF043,IA11,0.55,0.5436260064330518,1,0.03781619554363153,0.5357159674391783,urbain,320,246,0.3943790993685729,97,149,3.6305805858783096,37.73471850328863,7,-0.26953279205746017,0.7565641018388011,-0.6016316825603417,-0.029629524991837228
E00297,Ziguinchor,IEF043,IA11,0.55,0.5436260064330518,1,0.03781619554363153,0.5532064037882197,urbain,320,455,0.4497081660771619,205,250,3.6677823090595516,39.16495371641064,12,0.915549368681406,0.7949469064496699,-0.4514567045081083,0.5536288909974728
E00298,Fatick,IEF037,IA09,0.4,1.508379536169013,1,-0.8651748349735274,0.41874485350101065,rural,180,170,0.49780538951397263,85,85,3.6071485544569692,36.86079626625619,5,1.0107264441657287,0.8646119990344477,-0.6933936889503426,0.08228144389119407
E00299,Dakar,IEF010,IA03,0.05,0.46256507759004684,0,0.028674535806565937,0.07324690124262427,urbain,320,429,0.49021089941779655,210,219,3.748131852516633,42.44172050030816,10,0.11445251398264615,0.8865138258578937,-0.10739554915455353,0.6261768861319059
E00300,Saint-Louis,IEF025,IA06,0.35,-0.09886818526410894,0,0.09534935373040888,0.4560944934883638,rural,180,146,0.42955497408325066,63,83,3.974475023482509,53.22216918139781,3,-0.19061251169086582,0.6894344923671115,1.0245536779532796,-0.6855370071484609
E00301,Dakar,IEF001,IA01,0.05,1.1358119908378483,0,-0.3499273505312711,0,urbain,320,437,0.4840105894421791,212,225,3.459113102822644,31.788770637710027,14,1.2867130865091057,0.9230860146647033,-1.2259573752999573,0.8891874298669566
E00302,Dakar,IEF002,IA01,0.05,1.1358119908378483,0,-0.5868971362215678,0.07201266338752471,urbain,320,380,0.5111248327832101,194,186,3.732134345254143,41.76816077143502,9,0.8017256869947493,0.9297611195526677,-0.178119452867979,1.1011497651484436
E00303,Kolda,IEF045,IA12,0.7,0.8036427494500231,0,-1.432219330403182,0.7140679816479143,rural,180,216,0.4482445169297076,97,119,4.003815398119523,54.806861617814896,4,0.14283154980069487,0.7633246063976892,1.1909466947627283,-1.1196891689157638
E00304,Tambacounda,IEF048,IA13,0.75,-0.5950300302811243,1,-1.2870708589133515,0.8049013964889012,rural,180,151,0.3458364568039797,52,99,3.653243507354206,38.59966151358416,4,-1.9130057107664373,0.6620468928426713,-0.5108124967398325,-1.5493827992102251
E00305,Kaffrine,IEF041,IA10,0.55,-1.7249192939776967,1,0.31771647692565824,0.48473475384917986,urbain,320,238,0.35955281087855834,86,152,3.71802483988871,41.18297076189531,6,-0.8586596911480706,0.5749166053244865,-0.23956451870940784,-0.8837584452779047
E00306,Tambacounda,IEF049,IA13,0.75,-0.5950300302811243,1,0.10831608168981055,0.7175075986246555,rural,180,343,0.3496480290114056,120,223,3.7597398336957353,42.937253698890544,8,-2.345457860203337,0.7019778454725111,-0.05536446605821356,-1.3022831717517167
E00307,Matam,IEF051,IA14,0.65,0.361886464303974,0,0.10403354045954573,0.6092242891234846,rural,180,118,0.42106774497206506,50,68,3.730444462714547,41.697637090987335,3,-0.1637750241101747,0.8276998401725112,-0.1855244531548027,0.02942402629091431
E00308,Saint-Louis,IEF026,IA06,0.35,-0.09886818526410894,0,0.49988989751365537,0.2906054648851595,urbain,320,295,0.4382703798943164,129,166,3.679265008335004,39.61726500950271,7,-0.2424683715509262,0.831265609118527,-0.4039639299702717,-0.22064019996535594
E00309,Thiès,IEF015,IA04,0.15,1.0504362281327961,0,-1.0960478553026407,0.1259081981084423,rural,180,176,0.47250585837090253,83,93,3.5247227261202125,33.94436042677963,5,-0.06005055404012927,0.8689800607649194,-0.9996200244270763,0.7650318479866256
E00310,Diourbel,IEF024,IA05,0.3,-1.961883486465059,0,-2.89232139833262,0.2312784345387222,urbain,320,270,0.42842558740016906,116,154,3.946590014733932,51.75856960842186,5,-1.5262261445639285,0.6230031153023442,0.8708754355688423,-2.2593157502046473
E00311,Diourbel,IEF022,IA05,0.3,-1.961883486465059,0,-0.4134188533806319,0.23945630723439854,rural,180,196,0.3805090713316639,75,121,3.9607081623432903,52.494487408586004,4,-1.3582757155639658,0.7494157164681707,0.9481469490051924,-0.9991695147633475
E00312,Dakar,IEF011,IA03,0.05,0.46256507759004684,0,0.1990233856571336,0.0010645308970232137,urbain,320,296,0.47627033486899484,141,155,3.817052727759661,45.4699981776871,7,0.14392866325012724,0.855728717930684,0.21057420125016937,-0.06124468414439016
E00313,Tambacounda,IEF048,IA13,0.75,-0.5950300302811243,1,-1.2870708589133515,0.7967183240625374,rural,180,119,0.3807362044624635,45,74,3.941032605117507,51.471723833944566,2,-0.8809861204665731,0.7219416026128787,0.8407565729570962,-1.170047316033354
E00314,Diourbel,IEF021,IA05,0.3,-1.961883486465059,0,0.10955641117140437,0.2969100506288152,urbain,320,277,0.4054388536640106,112,165,4.004230728758805,54.829629314421396,5,-1.2645894780325284,0.604942041732642,1.1933373073744242,-1.5864393090421482
E00315,Diourbel,IEF020,IA05,0.3,-1.961883486465059,0,0.3932217475238377,0.2808897576388816,urbain,320,438,0.37799445643377166,166,272,3.7375365842337542,41.994412941558956,10,-1.0368104903028086,0.5376885775335474,-0.15436293060443884,-1.2105647170589264
E00316,Dakar,IEF006,IA02,0.05,-0.6770804424361538,1,2.6676333910661167,0.030281838086590743,urbain,320,401,0.4750715652711157,191,210,3.5564910616625145,35.0400278776362,11,-0.3388488263539382,0.8096969359455612,-0.8845747270694768,0.6218026240844814
E00317,Tambacounda,IEF048,IA13,0.75,-0.5950300302811243,1,-1.2870708589133515,0.6899421649841704,rural,180,138,0.40081325541880347,55,83,3.794213988435818,44.443289733403,3,-0.9766285526137432,0.6311438201022732,0.10276961311543807,-1.6139653694967775
E00318,Diourbel,IEF023,IA05,0.3,-1.961883486465059,0,0.1117959092790192,0.2939944643745898,urbain,320,218,0.37391223264338824,82,136,4.0371780492641065,56.666207718502626,4,-1.6087450942703752,0.7253389541950932,1.3861784002196023,-1.2282957774185268
E00319,Ziguinchor,IEF044,IA11,0.55,0.5436260064330518,1,-0.6339810327435095,0.5537798083502277,urbain,320,361,0.42398570169358196,153,208,3.5611120340261655,35.20232156661289,10,-0.11464081548900591,0.7930435237298572,-0.8675338578778363,-0.11152928448740647
E00320,Louga,IEF033,IA08,0.45,-0.5589055756131087,0,-1.965905696172405,0.39868620640205454,urbain,320,170,0.446881433474959,76,94,4.001486150425828,54.67935142085848,3,-0.6803539069040297,0.7874235956457372,1.1775580990592522,-1.1714589430147349
E00321,Kolda,IEF045,IA12,0.7,0.8036427494500231,0,-1.432219330403182,0.6810380394607864,rural,180,150,0.4483957559275712,67,83,4.070407058680301,58.58080356381554,3,-0.11991540584651289,0.8108162774875534,1.5872113397045262,-1.1958252270184555
E00322,Louga,IEF034,IA08,0.45,-0.5589055756131087,0,-2.3207746068026323,0.3817853987343739,rural,180,141,0.40805849081622136,58,83,3.9629176836621003,52.61060333069828,3,-0.957241417174312,0.7395976281049521,0.9603391436139813,-1.7959887522154463
E00323,Kaffrine,IEF039,IA10,0.55,-1.7249192939776967,1,-1.332630847294145,0.575171237332981,urbain,320,285,0.36512298703782287,104,181,4.121382664328606,61.64441690320146,5,-1.2254428561482922,0.44230118804052915,1.9088913415543767,-3.0476548564888355
E00324,Kolda,IEF047,IA12,0.7,0.8036427494500231,0,0.8692594740041972,0.7297513790930595,urbain,320,244,0.4250510805179619,104,140,3.9808044992175042,53.560105962915976,5,-0.3300638368832268,0.8341856917329189,1.0600371063305976,0.2238435623227535
E00325,Kédougou,IEF055,IA16,0.9,-0.4962851679537585,0,0.0755532240045896,0.9907568721745262,rural,180,148,0.35728214696463645,53,95,4.225539174133879,68.4113792526079,2,-1.0321204626144713,0.5605313143266719,2.6194237162147043,-2.096595699296392
E00326,Dakar,IEF009,IA03,0.05,0.46256507759004684,0,0.5687463271242291,0.03157066806602765,urbain,320,204,0.5163432097954237,105,99,3.892682536004148,49.04226787664632,4,1.122841080472203,0.9136717448260753,0.5856632206757414,0.0668726961815318
E00327,Dakar,IEF010,IA03,0.05,0.46256507759004684,0,0.028674535806565937,0.022821934695647972,urbain,320,483,0.4651757853559841,225,258,3.5778762962323767,35.797436912916844,13,1.4467260329930849,0.8335516111140914,-0.8050466297283783,0.6142706755151592
E00328,Saint-Louis,IEF025,IA06,0.35,-0.09886818526410894,0,0.09534935373040888,0.42314861400362247,rural,180,182,0.44553280830270264,81,101,3.9629648157875583,52.613083038691386,3,0.3921841582521656,0.7945810865861542,0.9605995134398838,-0.0774701039588844
E00329,Thiès,IEF015,IA04,0.15,1.0504362281327961,0,-1.0960478553026407,0.2131485457359905,rural,180,151,0.4624835190533352,70,81,3.643841585894367,38.238451223839704,4,1.3450836929104937,0.8791438862741523,-0.5487396480481866,0.6408847537368447
E00330,Thiès,IEF019,IA04,0.15,1.0504362281327961,0,0.4061865653228522,0.25319926046823504,urbain,320,377,0.5060829262365091,191,186,3.781233878954778,43.87013879510144,9,0.6702197443902155,0.8615825925172239,0.04258865211660487,0.686717410061602
E00331,Tambacounda,IEF049,IA13,0.75,-0.5950300302811243,1,0.10831608168981055,0.737346952384513,rural,180,216,0.36695359405119504,79,137,3.6836919731630813,39.79303803171111,5,-1.1448807715542613,0.6819452072600267,-0.3855077281440691,-0.8592577818350782
E00332,Fatick,IEF037,IA09,0.4,1.508379536169013,1,-0.8651748349735274,0.4359200229264661,rural,180,205,0.4759851456245208,98,107,3.4239809858248713,30.691353986526945,7,1.6948795471261613,0.8927341685356392,-1.3411863390351102,1.1320834859653264
E00333,Matam,IEF051,IA14,0.65,0.361886464303974,0,0.10403354045954573,0.6613286871636676,urbain,320,388,0.42218803814892625,164,224,4.017696288040212,55.57293421505129,7,0.3604035204852316,0.7612450401310005,1.2713844678093487,0.14594118043070797
E00334,Kaffrine,IEF039,IA10,0.55,-1.7249192939776967,1,-1.332630847294145,0.5518912086453339,urbain,320,290,0.3681821788579022,107,183,3.8267363532798764,45.91245143075713,6,-1.8300135049171913,0.4957433455127787,0.25703187965111524,-1.8634579405154774
E00335,Tambacounda,IEF048,IA13,0.75,-0.5950300302811243,1,-1.2870708589133515,0.7427864192454497,rural,180,218,0.36430061957817406,79,139,3.913433680219842,50.070583513070986,4,-1.0495715011937836,0.6880907333981878,0.6936365643006327,-1.8542848630139745
E00336,Dakar,IEF009,IA03,0.05,0.46256507759004684,0,0.5687463271242291,0.012247512076976032,urbain,320,207,0.4841418497206258,100,107,3.5716923824310634,35.57675170116704,6,0.5816909526918498,0.8957430945588525,-0.8282186202701549,1.7687399542320466
E00337,Diourbel,IEF023,IA05,0.3,-1.961883486465059,0,0.1117959092790192,0.31875448865342987,rural,180,147,0.35256816220403697,52,95,4.028837656139546,56.19555471309749,3,-1.8490814461212028,0.6502492380853447,1.336759742289451,-0.9465576653015316
E00338,Kaolack,IEF029,IA07,0.3,0.7594385270695994,0,-1.481619640758723,0.3095512478334106,rural,180,126,0.4722056898394632,59,67,3.794558074327583,44.458584673619555,3,0.17076109352650262,0.8472307334518627,0.10437558483970968,-0.23878405152297896
E00339,Kolda,IEF046,IA12,0.7,0.8036427494500231,0,-0.3584819723018034,0.6754462033867933,rural,180,307,0.48156019904190794,148,159,3.9097950110839625,49.888724289648145,6,0.5031497664072566,0.7530550030425351,0.6745413101525365,-0.21655365167962473
E00340,Tambacounda,IEF049,IA13,0.75,-0.5950300302811243,1,0.10831608168981055,0.7623208275127163,rural,180,178,0.36570211429709654,65,113,3.8886694236399717,48.845850131913345,4,-1.2634254629214439,0.5318027435858274,0.5650393189330652,-1.439395770606629
E00341,Diourbel,IEF023,IA05,0.3,-1.961883486465059,0,0.1117959092790192,0.24442042887171234,urbain,320,159,0.41879247705379674,67,92,3.825272385485844,45.84528625633926,3,-1.9826530516836323,0.6703770699724733,0.24997952315650693,-1.335286464353713
E00342,Ziguinchor,IEF042,IA11,0.55,0.5436260064330518,1,0.09332094674687035,0.4940405602077609,rural,180,294,0.4365126766586229,128,166,3.741799312241668,42.17380578157933,7,0.657704668213165,0.794079365165174,-0.13552664719761318,0.5980347190767608
E00343,Louga,IEF034,IA08,0.45,-0.5589055756131087,0,-2.3207746068026323,0.5756833014458351,urbain,320,347,0.39049735399436364,136,211,4.194439091834957,66.31652366355888,5,-1.0629638486498871,0.645607564661504,2.399463468262679,-2.300699791910629
E00344,Thiès,IEF018,IA04,0.15,1.0504362281327961,0,1.839675695915115,0.16398752665885036,urbain,320,300,0.4975511291577148,149,151,3.64604479996832,38.32279159357028,8,0.8620829528078695,0.8852013267325018,-0.5398838926752233,1.4767511863371103
E00345,Kaolack,IEF030,IA07,0.3,0.7594385270695994,0,-0.4906862327461932,0.2456548750337167,urbain,320,283,0.4702888729897423,133,150,3.9546018639873397,52.174917095247,5,0.7765826446447778,0.891644179334698,0.9145920033909868,-0.0496779660060504
E00346,Kolda,IEF046,IA12,0.7,0.8036427494500231,0,-0.3584819723018034,0.6913640060859119,urbain,320,413,0.4385772316425614,181,232,3.8108136985650205,45.18719266486295,9,0.8766064199237698,0.7430574066502216,0.180879566904878,0.242230370119079
E00347,Kaffrine,IEF039,IA10,0.55,-1.7249192939776967,1,-1.332630847294145,0.5137061204630924,rural,180,196,0.3769404931085139,74,122,3.8384532713354993,46.45356777922583,4,-1.2369037395504838,0.5964471435902597,0.31384920243091674,-1.8856985296864763
E00348,Louga,IEF033,IA08,0.45,-0.5589055756131087,0,-1.965905696172405,0.4667065484344051,urbain,320,347,0.3777992132436474,131,216,3.9715246574769663,53.06537571549575,7,-1.007659587056041,0.6456986757021579,1.0080903332638582,-2.2462687869906883
E00349,Matam,IEF051,IA14,0.65,0.361886464303974,0,0.10403354045954573,0.643024133358063,rural,180,252,0.42950815508122814,108,144,3.81419581422531,45.34027970993912,6,-9.193058617391451e-4,0.8122959153850745,0.19695373668021957,0.20994361363843556
E00350,Thiès,IEF019,IA04,0.15,1.0504362281327961,0,0.4061865653228522,0.12531160036050432,rural,180,164,0.48816962156143834,80,84,3.645403760577816,38.298233046943594,4,0.39836330914283685,0.8761309940347923,-0.5424625448904815,0.6550280849801611
E00351,Matam,IEF052,IA14,0.65,0.361886464303974,0,-0.6415822632825328,0.7331945415039142,rural,180,139,0.4459584270208979,62,77,4.041603751802252,56.91755127348199,2,-0.35352054835064445,0.8346125127672985,1.4125695228169846,-0.4588252836601422
E00352,Thiès,IEF016,IA04,0.15,1.0504362281327961,0,0.01909654917514469,0.07762520161093381,urbain,320,470,0.48255018302468633,227,243,3.558746377771421,35.11914339868494,13,1.2674074589159916,0.9061862211611216,-0.8762675818334489,0.8487689496021641
E00353,Thiès,IEF017,IA04,0.15,1.0504362281327961,0,0.4161989798572152,0.1419488621203619,urbain,320,375,0.4607591648951563,173,202,3.6652056235797876,39.06416785135383,10,1.1227570218890566,0.9093946570619461,-0.4620392401176488,1.0861592189332556
E00354,Saint-Louis,IEF028,IA06,0.35,-0.09886818526410894,0,-1.6584009589402293,0.3443694111772208,urbain,320,321,0.4379656138555336,141,180,3.6798650876875194,39.641045646659116,8,-0.5080543821186534,0.7409300110799468,-0.4014669584020526,-0.4051059859448802
E00355,Thiès,IEF017,IA04,0.15,1.0504362281327961,0,0.4161989798572152,0.1631672604336506,rural,180,300,0.47855365870330957,144,156,3.7202724429170093,41.27563783207723,7,0.2406768357720687,0.8694560614065938,-0.22983445815499254,0.456782210464016
E00356,Kaffrine,IEF039,IA10,0.55,-1.7249192939776967,1,-1.332630847294145,0.5965151768717192,urbain,320,268,0.31840041565570504,85,183,3.7623172433583316,43.04806333102497,6,-1.1056542061340602,0.5258485920261836,-0.04372943293842425,-1.932889134651792
E00357,Kaffrine,IEF039,IA10,0.55,-1.7249192939776967,1,-1.332630847294145,0.523454184104953,rural,180,182,0.3346467860112271,61,121,3.5001088298691205,33.11905610511068,5,-1.7988243251799987,0.5259865338534826,-1.0862771401629585,-1.9906403027574353
E00358,Ziguinchor,IEF042,IA11,0.55,0.5436260064330518,1,0.09332094674687035,0.6626012541702535,urbain,320,197,0.43420622155994526,86,111,3.5316084149785163,34.17889727839731,6,-0.3275072950699786,0.7890965350338718,-0.9749936089808782,0.11657466177601178
E00359,Tambacounda,IEF048,IA13,0.75,-0.5950300302811243,1,-1.2870708589133515,0.6673216138332677,rural,180,249,0.4213382670380894,105,144,3.8150232750187,45.3778125400916,5,-0.4204804877836443,0.6856796745534733,0.20089469121180534,-1.0250339320672395
E00360,Saint-Louis,IEF026,IA06,0.35,-0.09886818526410894,0,0.49988989751365537,0.3723722953923492,rural,180,209,0.45167464578554795,94,115,3.839767389395686,46.51465337965924,4,0.06142912680975125,0.7480885333649359,0.3202632024640791,0.0477499448070233
E00361,Fatick,IEF037,IA09,0.4,1.508379536169013,1,-0.8651748349735274,0.503194125455348,urbain,320,321,0.47156945255764415,151,170,3.402418821298936,30.036665576939413,11,1.4041549344133588,0.8787637998863198,-1.4099287505201727,0.8097573907622444
E00362,Matam,IEF052,IA14,0.65,0.361886464303974,0,-0.6415822632825328,0.6147109388322205,rural,180,377,0.4498865748994916,170,207,3.9864524188919592,53.86346500650151,7,-0.5253232348928778,0.6274508428581588,1.0918898654393312,-1.2478773399049101
E00363,Saint-Louis,IEF026,IA06,0.35,-0.09886818526410894,0,0.49988989751365537,0.30700976565187976,urbain,320,281,0.42912265480595674,121,160,3.7512195476355257,42.57297011866104,7,-0.08707409786475341,0.7477881342632726,-0.09361431347061108,0.16628994136368652
E00364,Saint-Louis,IEF026,IA06,0.35,-0.09886818526410894,0,0.49988989751365537,0.3610952475962494,rural,180,152,0.4265985856898161,65,87,4.043337815182678,57.016335539184226,3,-0.1351456927186692,0.7726365478627717,1.4229418901014934,0.23761878593016406
E00365,Fatick,IEF038,IA09,0.4,1.508379536169013,1,-1.390946513569097,0.4493789397980702,urbain,320,316,0.4911039470354205,155,161,3.392128199370676,29.729154561003913,11,0.38897123724321275,0.8587090567759078,-1.4422174675404507,-0.2271891515766145
E00366,Kaolack,IEF032,IA07,0.3,0.7594385270695994,0,0.3376374748206235,0.2295738631002206,urbain,320,298,0.44739703783019896,133,165,3.506221967735571,33.32213756112048,9,1.162657865478546,0.8680501131172527,-1.0649535474285057,1.0632548544947094
E00367,Dakar,IEF010,IA03,0.05,0.46256507759004684,0,0.028674535806565937,0.053402484760437005,rural,180,182,0.5115952776616017,93,89,3.5130971903419246,33.55202402935916,5,0.511174179254918,0.90023988341550365,-1.0408154231497098,1.2920591413069409
E00368,Dakar,IEF004,IA01,0.05,1.1358119908378483,0,1.689559554478078,0.05180714739259789,urbain,320,281,0.4782271647835917,134,147,3.5600412096588956,35.16464623832476,8,1.5880837926843714,0.9103127101850443,-0.8714897747416298,1.9454845468066557
E00369,Sédhiou,IEF053,IA15,0.7,-0.5128143979953421,1,-1.6637734035387284,0.663937438593756,rural,180,143,0.40125738772289615,57,86,3.8133170125945406,45.30045210103752,3,-1.599015925994558,0.6631729093233287,0.19277182992964095,-1.6299015763210691
E00370,Fatick,IEF037,IA09,0.4,1.508379536169013,1,-0.8651748349735274,0.5070268980708653,urbain,320,409,0.45433197799761427,186,223,3.4658855219372757,32.00478817059362,13,0.6975587759978804,0.8626083080838186,-1.2032754919551345,-0.30784013241957997
E00371,Matam,IEF052,IA14,0.65,0.361886464303974,0,-0.6415822632825328,0.6774919707835215,rural,180,167,0.4460260229591221,74,93,4.024476481319938,55.951009714255,3,-0.4400687217140647,0.8035496531351003,1.311082469420613,-1.104839389447686
E00372,Thiès,IEF015,IA04,0.15,1.0504362281327961,0,-1.0960478553026407,0.12155028029534276,rural,180,155,0.47924760026473323,74,81,3.6904678734532945,40.06358726182291,4,0.6690998833163673,0.8907527335012042,-0.35710000588879154,0.15676562953047063
E00373,Saint-Louis,IEF026,IA06,0.35,-0.09886818526410894,0,0.49988989751365537,0.31648378822658,urbain,320,427,0.45374922859323563,194,233,3.9262187388236085,50.71484856501546,8,-0.037360252148193426,0.7706378661697254,0.7612845211876572,0.4765301452839511
E00374,Ziguinchor,IEF042,IA11,0.55,0.5436260064330518,1,0.09332094674687035,0.4704127543780917,rural,180,158,0.4382601449105226,69,89,3.435326561049338,31.041547870985834,5,0.7120940839521308,0.8350477520152457,-1.304415912443639,0.8663447088823
E00375,Saint-Louis,IEF027,IA06,0.35,-0.09886818526410894,0,0.949372149400778,0.3722183305837076,urbain,320,284,0.46498233889130797,132,152,3.809212938663573,45.11491668246681,6,-0.4581131710576971,0.7456395038337805,0.17329057456958907,-0.03531111747052726
E00376,Kaolack,IEF030,IA07,0.3,0.7594385270695994,0,-0.4906862327461932,0.36609589806916587,rural,180,146,0.4633865724354067,68,78,3.6828050370222223,39.75775979521033,4,0.6077470257265151,0.8629769447566898,-0.38921194989977703,0.2002981900653889
E00377,Thiès,IEF016,IA04,0.15,1.0504362281327961,0,0.01909654917514469,0.14793247297080783,urbain,320,385,0.5074099347789152,195,190,3.6365804286870897,37.961801432469066,10,1.4728670900219065,0.9096490840110483,-0.5777879304328382,1.086276245103671
