id_saisi,ecole_id,genre_saisi,anciennete,vague,visite1,visite2,visite3,visite4
T002994,E00476,H,0,1,présent,absent,présent,présent
T002995,E00476,H,9,1,présent,NA,présent,présent
T002996,E00476,H,6,1,présent,présent,présent,présent
T002997,E00477,F,6,1,présent,présent,présent,présent
T002998,E00477,H,4,1,NA,NA,présent,présent
T002999,E00477,H,4,1,présent,présent,absent,absent
T003000,E00477,H,19,1,présent,présent,présent,présent
T003001,E00477,H,0,1,présent,présent,présent,présent
T003002,E00477,H,0,1,absent,présent,absent,présent
T003003,E00477,H,1,1,absent,présent,présent,présent
T003004,E00477,F,13,1,présent,présent,présent,présent
T003005,E00477,F,14,1,présent,présent,présent,présent
T003006,E00477,H,12,1,absent,présent,présent,présent
T003007,E00477,H,5,1,absent,présent,présent,présent
T003008,E00478,F,0,1,présent,absent,absent,absent
T003009,E00478,H,10,1,absent,absent,absent,absent
T003010,E00478,H,11,1,présent,présent,présent,présent
T003011,E00478,H,11,1,absent,présent,présent,absent
T003012,E00479,F,14,1,absent,présent,présent,présent
T003013,E00479,F,20,1,présent,présent,absent,présent
T003014,E00479,F,18,1,absent,présent,absent,présent
T003015,E00479,F,5,1,présent,présent,présent,absent
T003016,E00479,H,11,1,absent,absent,présent,présent
T003017,E00479,H,5,1,absent,présent,présent,présent
T003018,E00479,F,10,1,présent,présent,absent,présent
T003019,E00480,H,4,1,présent,présent,absent,présent
T003020,E00480,H,4,1,présent,absent,présent,absent
T003021,E00480,H,9,1,présent,présent,présent,présent
T003022,E00480,H,3,1,absent,présent,présent,absent
T003023,E00480,H,9,1,présent,présent,présent,présent
T003024,E00480,F,4,1,présent,présent,présent,présent
T003025,E00481,H,19,1,présent,présent,présent,présent
T003026,E00481,F,15,1,présent,présent,présent,présent
T003027,E00481,H,0,1,présent,présent,présent,présent
T003028,E00481,F,19,1,présent,présent,NA,présent
T003029,E00481,F,0,1,présent,absent,présent,présent
T003030,E00481,F,15,1,présent,présent,présent,présent
T003031,E00481,H,0,1,présent,présent,présent,absent
T003032,E00481,F,11,1,présent,présent,présent,présent
T003033,E00482,H,14,1,présent,présent,absent,présent
T003034,E00482,F,5,1,présent,présent,présent,présent
T003035,E00482,H,15,1,absent,absent,présent,présent
8003036,E00483,H,1,1,présent,absent,présent,absent
T003037,E00483,F,4,1,présent,présent,absent,présent
T003038,E00483,F,14,1,absent,absent,présent,absent
T003039,E00483,F,11,1,présent,présent,présent,présent
T003040,E00483,H,6,1,présent,présent,présent,présent
T003041,E00484,H,2,1,présent,présent,NA,absent
T003042,E00484,H,14,1,présent,présent,présent,présent
T003043,E00484,F,13,1,présent,NA,présent,absent
1003044,E00484,H,7,1,présent,présent,absent,présent
T003045,E00484,F,5,1,présent,présent,présent,présent
T003046,E00484,H,8,1,présent,présent,présent,NA
T003047,E00484,F,5,1,présent,absent,présent,présent
T003048,E00485,H,7,1,présent,présent,absent,présent
T003049,E00485,F,16,1,présent,présent,présent,présent
T003050,E00485,F,17,1,présent,présent,présent,NA
T003051,E00485,H,0,1,absent,absent,absent,absent
T063052,E00485,H,18,1,présent,présent,présent,absent
T003053,E00485,H,24,1,présent,présent,présent,présent
T103054,E00485,H,6,1,présent,présent,présent,présent
T003055,E00485,H,6,1,présent,présent,présent,présent
T003056,E00485,F,6,1,présent,présent,présent,présent
T003057,E00485,H,13,1,présent,absent,présent,présent
T003058,E00485,F,7,1,absent,absent,présent,absent
T003059,E00485,F,17,1,présent,présent,présent,présent
T003060,E00485,H,2,1,présent,présent,présent,présent
T003061,E00485,H,1,1,absent,présent,absent,présent
T003062,E00486,F,15,1,présent,présent,présent,présent
T003063,E00486,H,10,1,présent,présent,présent,présent
T003064,E00487,H,16,1,présent,présent,présent,présent
T003065,E00487,H,4,1,présent,présent,présent,absent
T003066,E00487,F,10,1,présent,absent,présent,présent
T003067,E00487,H,0,1,absent,présent,présent,présent
T005068,E00487,F,27,1,présent,présent,présent,présent
T003079,E00488,F,5,1,présent,absent,présent,présent
T003070,E00488,F,3,1,présent,présent,absent,absent
T001071,E00488,H,5,1,présent,présent,présent,absent
T003072,E00488,F,10,1,absent,absent,présent,présent
T003073,E00488,H,6,1,présent,présent,présent,présent
T003074,E00489,H,4,1,présent,absent,absent,absent
T003075,E00489,H,26,1,absent,absent,absent,absent
T003076,E00489,H,16,1,présent,présent,présent,absent
T003077,E00489,H,0,1,absent,NA,présent,absent
T003078,E00489,H,0,1,présent,présent,présent,absent
T003079,E00489,F,8,1,absent,présent,présent,absent
T003080,E00490,H,0,1,présent,présent,présent,présent
T003081,E00490,H,15,1,présent,présent,présent,absent
T003082,E00490,F,9,1,présent,présent,présent,absent
T003083,E00490,H,0,1,absent,présent,présent,présent
T003084,E00490,H,15,1,présent,absent,présent,présent
T003085,E00491,F,5,1,présent,présent,NA,présent
T003086,E00491,H,5,1,présent,présent,présent,absent
T003087,E00491,H,0,1,présent,présent,absent,présent
T003088,E00491,H,8,1,présent,présent,présent,présent
T003089,E00491,F,12,1,absent,absent,présent,présent
T003090,E00491,F,0,1,présent,absent,présent,présent
T003091,E00492,F,16,1,présent,présent,présent,présent
T003092,E00492,H,21,1,absent,absent,présent,présent
T003093,E00492,F,2,1,présent,absent,présent,présent
T003094,E00492,F,16,1,présent,présent,présent,présent
T003095,E00492,H,23,1,présent,présent,présent,présent
T003596,E00492,H,10,1,absent,présent,présent,présent
T003097,E00493,H,14,1,présent,absent,absent,présent
T003098,E00493,H,3,1,absent,absent,absent,présent
T003099,E00493,F,4,1,absent,présent,absent,absent
T003100,E00493,F,5,1,NA,présent,présent,absent
T003101,E00493,F,2,1,présent,présent,présent,présent
T003102,E00493,H,17,1,présent,absent,présent,présent
T003103,E00493,H,5,1,présent,absent,absent,présent
T003104,E00493,H,11,1,présent,présent,présent,absent
T003105,E00493,H,1,1,présent,présent,présent,absent
T003106,E00493,F,9,1,présent,absent,présent,présent
T003107,E00493,F,9,1,absent,présent,présent,absent
T003108,E00493,H,4,1,présent,absent,absent,présent
T003109,E00494,H,4,1,absent,absent,présent,présent
T003110,E00494,H,14,1,absent,présent,absent,présent
T003111,E00494,F,13,1,présent,présent,présent,présent
T003112,E00494,F,21,1,absent,absent,absent,présent
T003113,E00494,H,9,1,absent,absent,absent,présent
T003114,E00495,F,11,1,présent,présent,présent,présent
T003115,E00495,F,11,1,présent,présent,absent,absent
T002116,E00495,H,5,1,présent,présent,présent,présent
5003117,E00495,F,9,1,présent,présent,présent,présent
T003118,E00495,F,14,1,présent,présent,absent,présent
T093119,E00496,H,16,1,absent,présent,présent,présent
T003120,E00496,H,6,1,présent,présent,présent,présent
T003121,E00496,F,20,1,présent,présent,présent,absent
T003122,E00496,H,16,1,présent,présent,absent,présent
T003123,E00497,H,5,1,présent,présent,présent,présent
T003124,E00497,F,18,1,présent,présent,présent,présent
T003125,E00497,F,18,1,présent,présent,présent,présent
T003126,E00497,F,15,1,présent,présent,présent,présent
T003127,E00497,H,0,1,absent,présent,présent,NA
T003128,E00497,F,8,1,présent,présent,présent,absent
T003129,E00497,F,13,1,présent,absent,présent,présent
T003130,E00497,H,11,1,présent,présent,présent,présent
T003131,E00497,H,9,1,présent,présent,présent,présent
T003132,E00497,F,10,1,présent,absent,présent,présent
T003133,E00498,F,15,1,présent,présent,présent,présent
T003134,E00498,H,0,1,présent,présent,présent,présent
T003135,E00498,F,18,1,présent,présent,présent,présent
T003136,E00498,F,24,1,présent,présent,absent,absent
T003137,E00498,F,0,1,présent,présent,présent,présent
T013138,E00498,F,0,1,présent,présent,présent,présent
T003139,E00498,F,11,1,présent,présent,présent,présent
T003140,E00499,F,5,1,présent,présent,présent,absent
T003141,E00499,F,10,1,présent,absent,absent,présent
T003142,E00499,F,8,1,présent,présent,présent,présent
T003143,E00499,F,1,1,présent,absent,présent,présent
T003144,E00499,F,13,1,absent,présent,présent,absent
T003135,E00499,H,0,1,présent,présent,présent,présent
T003146,E00499,F,12,1,présent,présent,présent,présent
T003147,E00499,F,17,1,présent,absent,présent,présent
T003148,E00499,F,2,1,présent,présent,présent,présent
T003149,E00499,H,20,1,présent,présent,présent,présent
T003150,E00500,F,1,1,présent,absent,présent,présent
T003151,E00500,H,5,1,présent,présent,présent,présent
T003152,E00500,H,1,1,présent,présent,présent,présent
T003153,E00500,F,6,1,présent,présent,présent,présent
T008154,E00500,F,5,1,présent,absent,absent,absent
T003155,E00500,H,13,1,présent,absent,présent,présent
T003156,E00500,H,27,1,présent,présent,présent,présent
T003157,E00500,H,0,1,présent,présent,présent,absent
T003158,E00501,H,17,1,présent,absent,absent,absent
T203159,E00501,H,11,1,absent,absent,NA,absent
T003160,E00502,F,2,1,présent,présent,présent,présent
T003161,E00502,H,1,1,absent,présent,présent,présent
T003162,E00502,H,7,1,présent,présent,absent,présent
T003163,E00502,F,13,1,présent,présent,présent,présent
T003164,E00502,H,13,1,présent,présent,présent,présent
T003165,E00502,F,5,1,présent,présent,présent,absent
T003166,E00502,F,15,1,absent,présent,présent,présent
T003167,E00502,F,0,1,absent,présent,présent,présent
T003168,E00503,H,6,1,présent,présent,présent,présent
T003169,E00503,F,23,1,présent,présent,présent,présent
T003170,E00503,H,0,1,présent,présent,présent,absent
T003171,E00504,F,16,1,présent,présent,présent,présent
6003172,E00504,H,7,1,présent,présent,absent,présent
T003173,E00504,F,12,1,présent,présent,présent,présent
T003174,E00504,H,3,1,présent,présent,absent,présent
T093175,E00504,H,9,1,présent,présent,présent,présent
T003176,E00504,F,4,1,présent,présent,présent,absent
T003177,E00504,F,9,1,présent,présent,absent,présent
T003178,E00505,F,2,1,présent,absent,présent,présent
T008179,E00505,F,21,1,présent,présent,absent,absent
T003180,E00505,H,1,1,absent,présent,absent,présent
T003181,E00505,F,7,1,absent,absent,absent,absent
T003182,E00506,F,17,1,présent,présent,présent,présent
T003183,E00506,H,0,1,présent,absent,présent,absent
T003184,E00506,F,9,1,présent,présent,présent,absent
T903185,E00507,F,19,1,présent,présent,présent,NA
T003186,E00507,F,19,1,présent,absent,absent,présent
T003187,E00507,H,0,1,présent,absent,absent,présent
T003188,E00507,F,0,1,absent,absent,absent,absent
T003189,E00508,F,3,1,présent,présent,présent,présent
T003190,E00508,F,6,1,présent,présent,présent,absent
T003191,E00508,F,8,1,absent,présent,absent,absent
T003192,E00508,H,1,1,présent,absent,absent,présent
T003193,E00508,H,6,1,absent,présent,présent,présent
T003194,E00509,H,6,1,présent,présent,présent,présent
T003195,E00509,H,8,1,absent,présent,présent,présent
T003196,E00509,H,10,1,présent,présent,présent,NA
T003197,E00509,F,5,1,présent,présent,présent,absent
T003198,E00509,H,18,1,présent,présent,présent,présent
T003199,E00509,F,15,1,présent,présent,présent,présent
T003200,E00510,F,9,1,présent,présent,absent,absent
T003201,E00510,F,0,1,absent,absent,absent,présent
T003202,E00510,H,18,1,absent,présent,présent,absent
T003208,E00510,H,6,1,absent,absent,absent,présent
T003204,E00510,H,27,1,présent,absent,présent,absent
T003205,E00510,F,4,1,présent,présent,absent,présent
T003206,E00511,F,5,1,présent,présent,NA,présent
T003207,E00511,H,17,1,présent,présent,absent,présent
T003208,E00511,H,15,1,présent,absent,présent,présent
T003209,E00511,F,12,1,présent,présent,présent,présent
T003210,E00511,F,11,1,présent,présent,présent,présent
T303211,E00511,H,2,1,présent,présent,présent,présent
T003212,E00511,H,11,1,présent,présent,présent,présent
T003213,E00511,H,6,1,présent,présent,présent,présent
T003214,E00511,H,8,1,absent,présent,présent,présent
T003215,E00511,H,0,1,absent,présent,présent,présent
T003216,E00511,F,0,1,présent,présent,présent,NA
T003217,E00512,H,0,1,présent,présent,NA,absent
T003218,E00512,H,19,1,présent,présent,présent,présent
T003219,E00512,F,9,1,présent,présent,présent,présent
T003420,E00512,H,12,1,présent,présent,présent,présent
T003221,E00512,F,23,1,présent,présent,présent,présent
T003222,E00512,H,19,1,présent,présent,absent,présent
T003223,E00512,F,8,1,présent,présent,présent,présent
T003224,E00512,H,15,1,présent,présent,NA,absent
T003225,E00513,H,0,1,absent,absent,présent,présent
T003226,E00513,F,17,1,présent,présent,présent,présent
T003227,E00513,H,4,1,absent,présent,absent,présent
T003228,E00513,F,0,1,présent,absent,absent,absent
T003229,E00513,F,24,1,présent,présent,présent,absent
T003230,E00513,F,21,1,absent,présent,absent,présent
T003231,E00514,H,0,1,absent,présent,absent,présent
T033232,E00514,H,5,1,absent,absent,absent,absent
T003233,E00515,H,19,1,présent,présent,NA,présent
T003234,E00515,F,20,1,présent,absent,absent,présent
T003235,E00515,H,15,1,présent,présent,présent,présent
T003236,E00515,F,8,1,présent,présent,présent,présent
T003237,E00515,F,9,1,présent,présent,présent,présent
T004238,E00515,F,6,1,présent,présent,présent,NA
T003239,E00515,H,9,1,absent,absent,absent,présent
T003240,E00515,F,0,1,présent,présent,présent,présent
T003241,E00516,F,1,1,absent,présent,présent,présent
T003242,E00516,F,12,1,présent,présent,NA,présent
T003243,E00516,H,3,1,présent,absent,présent,présent
T003244,E00516,H,8,1,présent,présent,présent,présent
T009245,E00516,F,7,1,présent,absent,présent,présent
T003246,E00516,H,10,1,présent,présent,présent,présent
T003247,E00517,H,11,1,présent,présent,présent,présent
T003248,E00517,H,0,1,présent,présent,présent,présent
T003249,E00517,H,12,1,présent,présent,présent,absent
T003250,E00517,H,1,1,présent,présent,présent,présent
T003251,E00517,F,12,1,présent,présent,présent,présent
T003252,E00517,F,20,1,présent,présent,NA,absent
T003253,E00518,H,8,1,absent,présent,NA,présent
T003254,E00518,H,15,1,présent,présent,présent,présent
T003255,E00518,H,17,1,présent,présent,absent,absent
T003256,E00518,H,9,1,présent,présent,présent,présent
T003257,E00518,F,6,1,présent,présent,présent,absent
T003258,E00519,H,0,1,absent,absent,présent,présent
T003259,E00519,F,0,1,présent,absent,absent,absent
6003260,E00519,H,9,1,absent,présent,absent,absent
T003261,E00520,H,10,1,présent,absent,présent,présent
T003262,E00520,F,8,1,présent,présent,absent,présent
T003263,E00520,F,8,1,présent,présent,absent,présent
T003264,E00520,H,10,1,absent,présent,absent,absent
T003265,E00520,F,14,1,présent,présent,présent,présent
T003266,E00520,H,0,1,présent,présent,présent,absent
T003267,E00520,H,16,1,présent,présent,présent,présent
T003268,E00521,F,5,1,absent,absent,absent,présent
T003269,E00521,H,7,1,présent,présent,présent,présent
T003270,E00521,F,6,1,absent,absent,présent,absent
T003271,E00522,H,13,1,présent,absent,présent,présent
T003272,E00522,H,3,1,présent,absent,présent,présent
T003273,E00522,H,9,1,présent,présent,présent,présent
T003274,E00522,H,8,1,présent,NA,absent,présent
T003275,E00522,H,16,1,présent,présent,présent,présent
T003276,E00522,H,10,1,présent,présent,présent,présent
T003277,E00522,H,9,1,présent,absent,absent,présent
T003278,E00522,F,3,1,présent,présent,présent,NA
T003279,E00522,H,6,1,présent,présent,présent,absent
T003280,E00522,F,20,1,présent,présent,présent,présent
T003281,E00522,H,14,1,présent,présent,présent,présent
T073282,E00523,H,6,1,absent,présent,présent,présent
T003283,E00523,H,26,1,absent,présent,présent,absent
T003284,E00523,H,16,1,présent,présent,présent,présent
T003285,E00523,F,25,1,présent,absent,présent,présent
T003286,E00524,H,11,1,présent,présent,présent,présent
T003287,E00524,F,14,1,présent,présent,présent,présent
T003288,E00524,H,19,1,présent,présent,présent,présent
T003289,E00524,H,14,1,présent,présent,présent,présent
T003290,E00524,H,21,1,présent,présent,présent,présent
T003291,E00525,F,0,1,présent,présent,présent,présent
T003292,E00525,F,6,1,absent,présent,absent,présent
T003293,E00525,F,12,1,NA,présent,présent,absent
T003294,E00525,F,5,1,absent,absent,absent,présent
T003295,E00526,H,3,1,absent,présent,présent,présent
T003296,E00526,H,8,1,présent,absent,présent,présent
T003297,E00526,H,14,1,présent,absent,présent,NA
T003298,E00526,H,0,1,présent,présent,présent,absent
T003299,E00526,H,12,1,présent,présent,absent,absent
T003300,E00527,H,7,1,présent,présent,présent,présent
T003301,E00527,H,13,1,présent,présent,absent,présent
T003302,E00527,F,10,1,absent,absent,absent,absent
T003303,E00527,F,10,1,présent,présent,NA,absent
T003304,E00527,H,11,1,présent,présent,présent,présent
T003305,E00527,H,7,1,absent,présent,présent,absent
T003306,E00528,H,9,1,absent,présent,présent,absent
T003307,E00528,H,1,1,absent,présent,présent,présent
T503308,E00528,F,19,1,présent,présent,absent,présent
T003309,E00528,F,11,1,présent,présent,présent,NA
T003310,E00529,F,2,1,présent,présent,présent,présent
T003311,E00529,F,0,1,absent,présent,présent,présent
T003312,E00529,H,11,1,présent,présent,présent,présent
T003313,E00529,F,13,1,présent,présent,présent,présent
T003314,E00529,H,12,1,présent,présent,présent,présent
T003315,E00529,F,4,1,présent,présent,NA,présent
T003316,E00529,F,11,1,absent,présent,présent,présent
T003317,E00529,H,4,1,présent,présent,présent,présent
T003318,E00529,F,0,1,absent,absent,présent,absent
T003319,E00529,F,3,1,présent,présent,présent,présent
T003320,E00529,F,14,1,présent,présent,présent,présent
T003321,E00529,F,12,1,présent,absent,présent,absent
T003322,E00530,H,3,1,présent,présent,présent,présent
7003323,E00530,H,3,1,présent,présent,présent,présent
T003324,E00530,H,12,1,présent,présent,présent,présent
T003325,E00530,H,0,1,présent,présent,présent,présent
T003326,E00530,H,9,1,absent,présent,présent,présent
T003327,E00530,H,2,1,présent,présent,présent,absent
T003328,E00530,F,2,1,absent,présent,présent,présent
T003329,E00530,F,12,1,présent,présent,présent,présent
T003330,E00530,H,12,1,présent,absent,présent,présent
T003331,E00530,H,4,1,absent,absent,présent,présent
T003332,E00531,F,15,1,présent,présent,présent,présent
T003333,E00531,F,3,1,présent,absent,absent,présent
T003334,E00531,H,8,1,NA,présent,présent,présent
T003335,E00531,F,16,1,présent,présent,présent,présent
T003336,E00531,F,7,1,présent,présent,présent,présent
T003337,E00531,F,1,1,présent,présent,présent,présent
T003338,E00531,F,5,1,présent,présent,présent,présent
T003339,E00531,F,11,1,présent,présent,absent,absent
T003340,E00531,F,9,1,présent,présent,présent,présent
T003341,E00531,H,2,1,présent,présent,présent,absent
T003342,E00531,H,18,1,présent,absent,présent,présent
T003343,E00532,H,10,1,absent,présent,absent,présent
T003344,E00532,H,0,1,présent,présent,présent,présent
T003345,E00532,H,11,1,absent,absent,présent,présent
T003346,E00532,F,10,1,absent,présent,absent,présent
T003347,E00532,F,15,1,absent,absent,présent,présent
T003348,E00532,F,9,1,absent,présent,présent,présent
T063349,E00532,H,10,1,absent,absent,présent,présent
T003350,E00533,F,11,1,présent,présent,présent,présent
T003351,E00533,F,17,1,présent,présent,présent,absent
T003352,E00533,H,5,1,présent,présent,présent,présent
T003353,E00533,H,17,1,absent,présent,présent,présent
T003354,E00533,H,0,1,présent,présent,présent,présent
T003355,E00533,H,0,1,NA,absent,absent,présent
T003356,E00534,F,6,1,présent,présent,absent,présent
T003357,E00534,F,10,1,présent,absent,présent,présent
T003358,E00534,F,11,1,absent,absent,absent,absent
T003359,E00534,F,15,1,absent,présent,présent,absent
T003360,E00534,H,10,1,présent,absent,présent,présent
T003361,E00534,H,9,1,absent,présent,absent,absent
T003362,E00534,F,0,1,absent,absent,absent,présent
T003363,E00534,F,2,1,présent,présent,présent,présent
T003364,E00535,F,7,1,présent,absent,présent,absent
T003365,E00535,H,15,1,NA,présent,absent,absent
7003366,E00535,H,1,1,présent,présent,présent,présent
T003367,E00535,H,12,1,présent,présent,présent,absent
T003368,E00535,F,6,1,présent,absent,absent,présent
T003369,E00535,F,4,1,présent,absent,absent,présent
T003370,E00536,H,3,1,présent,présent,présent,présent
T003371,E00536,H,12,1,présent,présent,absent,absent
T003372,E00536,H,4,1,présent,présent,présent,présent
T003373,E00536,H,6,1,présent,absent,absent,absent
T003374,E00536,H,11,1,absent,présent,absent,présent
T003375,E00536,F,21,1,absent,présent,présent,présent
T003376,E00537,H,18,1,présent,présent,présent,présent
T003327,E00537,H,13,1,présent,présent,absent,présent
T003378,E00537,F,5,1,présent,présent,présent,absent
T003379,E00537,H,4,1,présent,absent,présent,présent
T003380,E00537,H,18,1,absent,absent,présent,présent
T005381,E00537,H,7,1,présent,présent,présent,présent
T003382,E00537,H,23,1,présent,présent,présent,présent
T003383,E00537,F,11,1,présent,présent,absent,absent
T003384,E00537,H,6,1,présent,présent,présent,présent
T003385,E00537,H,18,1,présent,présent,absent,présent
T003386,E00538,H,11,1,absent,présent,présent,présent
T003387,E00538,H,0,1,présent,absent,absent,NA
T003388,E00538,F,14,1,présent,présent,présent,absent
T003389,E00538,F,5,1,présent,présent,présent,présent
T003390,E00538,H,5,1,absent,présent,présent,absent
T003391,E00538,H,6,1,absent,absent,présent,absent
T003392,E00538,H,22,1,présent,absent,présent,présent
T003393,E00538,H,7,1,présent,présent,présent,absent
T003394,E00539,F,17,1,présent,présent,présent,absent
T003395,E00539,F,9,1,présent,présent,présent,présent
T003396,E00539,F,9,1,présent,présent,absent,absent
T003397,E00539,F,14,1,absent,présent,présent,absent
T003398,E00539,F,8,1,présent,NA,présent,présent
T003399,E00540,F,0,1,absent,présent,présent,présent
T003400,E00540,F,2,1,présent,absent,absent,présent
T003401,E00540,F,10,1,présent,NA,présent,présent
T003402,E00540,H,6,1,présent,présent,absent,présent
T003403,E00540,H,6,1,présent,absent,absent,présent
T003404,E00540,F,10,1,présent,présent,présent,présent
T003405,E00540,H,8,1,présent,présent,présent,présent
T003406,E00540,F,12,1,présent,présent,présent,présent
T003407,E00540,F,7,1,présent,présent,présent,absent
T003403,E00540,H,1,1,absent,présent,présent,absent
T003409,E00540,H,2,1,présent,présent,présent,présent
T003410,E00540,H,21,1,présent,présent,présent,présent
T003411,E00541,H,7,1,présent,présent,présent,présent
T003412,E00541,F,15,1,présent,absent,absent,présent
T003413,E00541,H,5,1,absent,présent,présent,absent
T003414,E00541,F,3,1,présent,absent,présent,présent
T003415,E00541,H,7,1,présent,présent,présent,présent
T003416,E00541,F,13,1,présent,absent,présent,présent
T003417,E00541,H,8,1,présent,présent,présent,présent
T003418,E00541,F,5,1,présent,présent,présent,présent
T003419,E00542,F,7,1,présent,absent,absent,absent
T003420,E00542,F,12,1,présent,présent,absent,absent
T003421,E00542,H,12,1,présent,présent,présent,présent
T003422,E00542,H,6,1,présent,présent,présent,présent
T003423,E00542,H,16,1,présent,absent,absent,présent
T003424,E00542,F,15,1,présent,absent,présent,absent
T003425,E00542,F,11,1,présent,présent,absent,absent
T003496,E00542,F,2,1,présent,présent,présent,présent
T003427,E00542,H,12,1,présent,absent,présent,absent
T003428,E00543,H,5,1,présent,absent,présent,présent
T003429,E00543,F,19,1,absent,présent,présent,NA
T003430,E00543,F,1,1,présent,présent,présent,présent
T003431,E00543,H,2,1,NA,absent,présent,présent
T003432,E00543,H,4,1,présent,présent,présent,présent
T003433,E00543,H,0,1,présent,absent,présent,présent
T003434,E00544,F,23,1,présent,présent,présent,présent
T003435,E00544,H,3,1,présent,présent,présent,absent
T003436,E00544,F,0,1,absent,présent,présent,présent
T003437,E00544,H,16,1,présent,présent,présent,présent
T003438,E00544,H,6,1,présent,présent,présent,présent
T003439,E00544,F,11,1,présent,présent,présent,présent
T003440,E00544,H,6,1,présent,présent,présent,présent
T003441,E00544,F,18,1,présent,présent,présent,présent
T003442,E00544,H,15,1,absent,présent,présent,absent
T003443,E00545,F,7,1,absent,absent,absent,présent
T003444,E00545,H,5,1,présent,présent,présent,présent
T003445,E00545,H,12,1,présent,présent,présent,absent
T003446,E00545,H,8,1,présent,présent,absent,présent
T003442,E00546,H,10,1,présent,absent,présent,absent
T003448,E00546,F,12,1,présent,présent,présent,absent
T003449,E00546,H,8,1,présent,présent,présent,absent
T003450,E00546,H,6,1,présent,présent,absent,présent
T003451,E00546,F,10,1,présent,présent,présent,présent
T003452,E00546,F,0,1,absent,absent,présent,absent
T003453,E00546,H,1,1,présent,présent,présent,présent
T003454,E00546,H,4,1,absent,absent,présent,absent
T003455,E00546,F,15,1,présent,présent,présent,présent
T003456,E00547,H,12,1,présent,présent,présent,présent
T003457,E00547,F,5,1,présent,absent,absent,présent
T003458,E00547,H,6,1,absent,absent,absent,absent
T003459,E00547,H,3,1,absent,absent,présent,absent
T003460,E00548,F,6,1,présent,présent,présent,présent
T003461,E00548,F,8,1,présent,présent,présent,absent
T003462,E00548,H,8,1,présent,présent,présent,présent
T003463,E00548,F,14,1,absent,absent,absent,présent
T003464,E00548,H,2,1,présent,présent,présent,NA
T003465,E00548,F,13,1,présent,présent,présent,présent
T003466,E00548,F,14,1,NA,présent,présent,présent
T003467,E00548,F,4,1,présent,présent,absent,NA
T003468,E00548,H,9,1,présent,présent,présent,présent
T003469,E00549,H,1,1,présent,présent,absent,présent
T003470,E00549,H,18,1,présent,présent,présent,présent
T003441,E00549,H,15,1,présent,présent,présent,présent
T003472,E00549,H,6,1,présent,présent,absent,présent
T003473,E00549,H,12,1,présent,présent,présent,présent
T003474,E00550,H,13,1,présent,présent,présent,présent
T003475,E00550,H,13,1,présent,présent,présent,présent
T003476,E00550,H,19,1,présent,présent,présent,présent
T003477,E00550,H,16,1,présent,présent,présent,absent
T003478,E00550,H,11,1,présent,présent,NA,présent
T003479,E00550,F,4,1,présent,présent,NA,présent
T003488,E00550,F,9,1,présent,présent,présent,présent
T003481,E00551,F,17,1,présent,présent,absent,absent
T003482,E00551,F,5,1,présent,présent,présent,présent
T003483,E00551,F,0,1,absent,présent,présent,présent
T003484,E00551,F,0,1,absent,absent,présent,présent
T003485,E00551,H,22,1,présent,présent,présent,présent
T003486,E00551,H,20,1,présent,présent,présent,présent
T003487,E00551,F,21,1,absent,absent,absent,présent
T003488,E00551,F,15,1,présent,présent,présent,NA
T003389,E00551,H,4,1,présent,présent,présent,présent
T003490,E00551,H,9,1,présent,présent,présent,présent
T003491,E00551,F,16,1,présent,présent,présent,présent
T003492,E00552,H,0,1,présent,absent,absent,présent
T003493,E00552,F,18,1,présent,présent,présent,absent
T003494,E00552,H,11,1,présent,absent,présent,présent
T003495,E00552,H,0,1,présent,présent,présent,absent
T003496,E00552,F,10,1,présent,absent,présent,présent
T003497,E00552,H,7,1,NA,NA,présent,absent
T003498,E00552,H,8,1,présent,présent,présent,absent
T003499,E00552,F,2,1,présent,présent,présent,absent
T003500,E00552,F,14,1,absent,présent,absent,présent
T003501,E00552,H,11,1,présent,NA,présent,présent
T003504,E00553,H,7,1,NA,absent,présent,absent
T003503,E00553,F,14,1,présent,présent,absent,absent
T003504,E00553,H,0,1,présent,présent,présent,présent
T003505,E00553,F,0,1,présent,présent,présent,présent
T003506,E00553,F,10,1,absent,absent,présent,présent
5003507,E00553,F,23,1,présent,présent,NA,présent
T003508,E00553,F,1,1,présent,absent,absent,présent
T003509,E00554,H,23,1,présent,présent,absent,présent
T003510,E00554,H,5,1,présent,présent,présent,absent
T003511,E00554,H,4,1,présent,présent,absent,absent
T003512,E00554,F,9,1,présent,présent,présent,présent
T003515,E00554,H,8,1,présent,présent,présent,présent
T003514,E00554,H,1,1,présent,présent,présent,présent
T003515,E00555,H,4,1,présent,absent,absent,absent
T003516,E00555,H,22,1,présent,absent,absent,présent
T003517,E00555,H,2,1,absent,présent,absent,absent
T003518,E00556,H,14,1,présent,présent,absent,absent
T003519,E00557,H,20,1,absent,présent,présent,présent
T003510,E00557,H,14,1,absent,présent,absent,présent
T003521,E00557,F,6,1,présent,présent,présent,absent
T003525,E00557,H,6,1,présent,présent,présent,présent
T003523,E00557,F,2,1,présent,présent,absent,présent
T003524,E00557,H,0,1,présent,présent,présent,présent
T003525,E00558,H,0,1,absent,présent,présent,présent
T003526,E00558,F,11,1,présent,présent,absent,présent
T003527,E00558,H,0,1,présent,absent,présent,présent
T003528,E00558,H,20,1,présent,NA,présent,présent
T003529,E00558,H,5,1,présent,présent,absent,absent
